user_id,purchase_date,plan,amount
U100022,2025-05-21,Starter,19
U100022,2025-06-20,Starter,19
U100022,2025-07-20,Starter,19
U100022,2025-08-19,Starter,19
U100022,2025-09-18,Starter,19
U105767,2025-03-22,Growth,59
U105767,2025-04-21,Growth,59
U105767,2025-05-21,Growth,59
U105767,2025-06-20,Growth,59
U105767,2025-07-20,Growth,59
U105767,2025-08-19,Growth,59
U105767,2025-09-18,Growth,59
U105767,2025-10-18,Growth,59
U105767,2025-11-17,Growth,59
U105767,2025-12-17,Growth,59
U107184,2025-03-22,Growth,59
U107184,2025-04-21,Growth,59
U107184,2025-05-21,Growth,59
U107184,2025-06-20,Growth,59
U107184,2025-07-20,Growth,59
U107184,2025-08-19,Growth,59
U107184,2025-09-18,Growth,59
U107184,2025-10-18,Growth,59
U107184,2025-11-17,Growth,59
U107184,2025-12-17,Growth,59
U106153,2025-03-26,Growth,59
U106153,2025-04-25,Growth,59
U106153,2025-05-25,Growth,59
U106153,2025-06-24,Growth,59
U106153,2025-07-24,Growth,59
U106153,2025-08-23,Growth,59
U106153,2025-09-22,Growth,59
U106153,2025-10-22,Growth,59
U106153,2025-11-21,Growth,59
U106153,2025-12-21,Growth,59
U102393,2025-03-21,Growth,59
U102393,2025-04-20,Growth,59
U102393,2025-05-20,Growth,59
U102393,2025-06-19,Growth,59
U102393,2025-07-19,Growth,59
U102393,2025-08-18,Growth,59
U102393,2025-09-17,Growth,59
U102393,2025-10-17,Growth,59
U102393,2025-11-16,Growth,59
U102393,2025-12-16,Growth,59
U103617,2025-03-25,Starter,19
U103617,2025-04-24,Starter,19
U103617,2025-05-24,Starter,19
U103617,2025-06-23,Starter,19
U103617,2025-07-23,Starter,19
U103617,2025-08-22,Starter,19
U100315,2025-03-22,Starter,19
U100315,2025-04-21,Starter,19
U100315,2025-05-21,Starter,19
U100315,2025-06-20,Starter,19
U100315,2025-07-20,Starter,19
U100315,2025-08-19,Starter,19
U100315,2025-09-18,Starter,19
U100315,2025-10-18,Starter,19
U100315,2025-11-17,Starter,19
U100315,2025-12-17,Starter,19
U108276,2025-03-28,Growth,59
U108276,2025-04-27,Growth,59
U108276,2025-05-27,Growth,59
U108276,2025-06-26,Growth,59
U108276,2025-07-26,Growth,59
U108276,2025-08-25,Growth,59
U108276,2025-09-24,Growth,59
U103985,2025-03-25,Starter,19
U103985,2025-04-24,Starter,19
U103985,2025-05-24,Starter,19
U104704,2025-03-28,Starter,19
U104704,2025-04-27,Starter,19
U104704,2025-05-27,Starter,19
U104704,2025-06-26,Starter,19
U104704,2025-07-26,Starter,19
U104704,2025-08-25,Starter,19
U104704,2025-09-24,Starter,19
U104704,2025-10-24,Starter,19
U104704,2025-11-23,Starter,19
U104704,2025-12-23,Starter,19
U105841,2025-03-24,Starter,19
U105841,2025-04-23,Starter,19
U105841,2025-05-23,Starter,19
U105841,2025-06-22,Starter,19
U105841,2025-07-22,Starter,19
U105841,2025-08-21,Starter,19
U106945,2025-03-25,Growth,59
U106945,2025-04-24,Growth,59
U106945,2025-05-24,Growth,59
U106945,2025-06-23,Growth,59
U106945,2025-07-23,Growth,59
U106945,2025-08-22,Growth,59
U106945,2025-09-21,Growth,59
U103648,2025-03-30,Scale,149
U103648,2025-04-29,Scale,149
U103648,2025-05-29,Scale,149
U103648,2025-06-28,Scale,149
U103648,2025-07-28,Scale,149
U103648,2025-08-27,Scale,149
U103648,2025-09-26,Scale,149
U103648,2025-10-26,Scale,149
U103648,2025-11-25,Scale,149
U103648,2025-12-25,Scale,149
U108467,2025-04-02,Starter,19
U108467,2025-05-02,Starter,19
U108467,2025-06-01,Starter,19
U108467,2025-07-01,Starter,19
U108467,2025-07-31,Starter,19
U108467,2025-08-30,Starter,19
U108467,2025-09-29,Starter,19
U108467,2025-10-29,Starter,19
U108467,2025-11-28,Starter,19
U108467,2025-12-28,Starter,19
U103854,2025-03-29,Growth,59
U103854,2025-04-28,Growth,59
U103854,2025-05-28,Growth,59
U103854,2025-06-27,Growth,59
U103854,2025-07-27,Growth,59
U103854,2025-08-26,Growth,59
U103854,2025-09-25,Growth,59
U103854,2025-10-25,Growth,59
U103854,2025-11-24,Growth,59
U108251,2025-04-02,Starter,19
U108251,2025-05-02,Starter,19
U108251,2025-06-01,Starter,19
U108251,2025-07-01,Starter,19
U108251,2025-07-31,Starter,19
U108251,2025-08-30,Starter,19
U108251,2025-09-29,Starter,19
U107726,2025-04-03,Starter,19
U106964,2025-04-01,Scale,149
U106964,2025-05-01,Scale,149
U106964,2025-05-31,Scale,149
U106964,2025-06-30,Scale,149
U106964,2025-07-30,Scale,149
U106964,2025-08-29,Scale,149
U106964,2025-09-28,Scale,149
U106964,2025-10-28,Scale,149
U106964,2025-11-27,Scale,149
U106964,2025-12-27,Scale,149
U105508,2025-03-29,Scale,149
U105508,2025-04-28,Scale,149
U105508,2025-05-28,Scale,149
U104296,2025-04-01,Growth,59
U104296,2025-05-01,Growth,59
U104296,2025-05-31,Growth,59
U104296,2025-06-30,Growth,59
U104296,2025-07-30,Growth,59
U104296,2025-08-29,Growth,59
U104296,2025-09-28,Growth,59
U104296,2025-10-28,Growth,59
U104296,2025-11-27,Growth,59
U104296,2025-12-27,Growth,59
U107206,2025-04-01,Growth,59
U107206,2025-05-01,Growth,59
U107206,2025-05-31,Growth,59
U107206,2025-06-30,Growth,59
U107206,2025-07-30,Growth,59
U107206,2025-08-29,Growth,59
U107206,2025-09-28,Growth,59
U107206,2025-10-28,Growth,59
U107206,2025-11-27,Growth,59
U107206,2025-12-27,Growth,59
U103583,2025-03-30,Scale,149
U103583,2025-04-29,Scale,149
U103583,2025-05-29,Scale,149
U103583,2025-06-28,Scale,149
U103583,2025-07-28,Scale,149
U103583,2025-08-27,Scale,149
U103583,2025-09-26,Scale,149
U103583,2025-10-26,Scale,149
U103583,2025-11-25,Scale,149
U103583,2025-12-25,Scale,149
U100651,2025-03-30,Scale,149
U100651,2025-04-29,Scale,149
U100651,2025-05-29,Scale,149
U100651,2025-06-28,Scale,149
U100651,2025-07-28,Scale,149
U100651,2025-08-27,Scale,149
U102878,2025-04-05,Starter,19
U102878,2025-05-05,Starter,19
U102878,2025-06-04,Starter,19
U102878,2025-07-04,Starter,19
U102878,2025-08-03,Starter,19
U107674,2025-03-31,Growth,59
U107674,2025-04-30,Growth,59
U107674,2025-05-30,Growth,59
U107674,2025-06-29,Growth,59
U107674,2025-07-29,Growth,59
U105215,2025-04-08,Growth,59
U105215,2025-05-08,Growth,59
U105215,2025-06-07,Growth,59
U105215,2025-07-07,Growth,59
U105215,2025-08-06,Growth,59
U105215,2025-09-05,Growth,59
U101096,2025-04-02,Starter,19
U108042,2025-04-02,Starter,19
U108042,2025-05-02,Starter,19
U108042,2025-06-01,Starter,19
U108042,2025-07-01,Starter,19
U108042,2025-07-31,Starter,19
U108042,2025-08-30,Starter,19
U108042,2025-09-29,Starter,19
U108042,2025-10-29,Starter,19
U108042,2025-11-28,Starter,19
U104462,2025-04-10,Growth,59
U104462,2025-05-10,Growth,59
U104462,2025-06-09,Growth,59
U104462,2025-07-09,Growth,59
U104462,2025-08-08,Growth,59
U104462,2025-09-07,Growth,59
U104462,2025-10-07,Growth,59
U104462,2025-11-06,Growth,59
U104462,2025-12-06,Growth,59
U101210,2025-04-09,Starter,19
U101210,2025-05-09,Starter,19
U101210,2025-06-08,Starter,19
U101210,2025-07-08,Starter,19
U101210,2025-08-07,Starter,19
U101210,2025-09-06,Starter,19
U101210,2025-10-06,Starter,19
U101210,2025-11-05,Starter,19
U101210,2025-12-05,Starter,19
U106725,2025-04-12,Growth,59
U106725,2025-05-12,Growth,59
U106725,2025-06-11,Growth,59
U106725,2025-07-11,Growth,59
U106725,2025-08-10,Growth,59
U106725,2025-09-09,Growth,59
U106725,2025-10-09,Growth,59
U106725,2025-11-08,Growth,59
U106725,2025-12-08,Growth,59
U102065,2025-04-12,Starter,19
U102065,2025-05-12,Starter,19
U102065,2025-06-11,Starter,19
U102065,2025-07-11,Starter,19
U102065,2025-08-10,Starter,19
U102065,2025-09-09,Starter,19
U102065,2025-10-09,Starter,19
U102065,2025-11-08,Starter,19
U102065,2025-12-08,Starter,19
U106174,2025-04-10,Starter,19
U106174,2025-05-10,Starter,19
U106174,2025-06-09,Starter,19
U106174,2025-07-09,Starter,19
U106174,2025-08-08,Starter,19
U106174,2025-09-07,Starter,19
U106174,2025-10-07,Starter,19
U106174,2025-11-06,Starter,19
U106174,2025-12-06,Starter,19
U104133,2025-04-09,Starter,19
U104133,2025-05-09,Starter,19
U104133,2025-06-08,Starter,19
U104133,2025-07-08,Starter,19
U104133,2025-08-07,Starter,19
U104133,2025-09-06,Starter,19
U104133,2025-10-06,Starter,19
U104133,2025-11-05,Starter,19
U104133,2025-12-05,Starter,19
U101380,2025-04-13,Growth,59
U101380,2025-05-13,Growth,59
U101380,2025-06-12,Growth,59
U101380,2025-07-12,Growth,59
U101380,2025-08-11,Growth,59
U101380,2025-09-10,Growth,59
U101380,2025-10-10,Growth,59
U101380,2025-11-09,Growth,59
U101380,2025-12-09,Growth,59
U103526,2025-04-08,Scale,149
U103526,2025-05-08,Scale,149
U103526,2025-06-07,Scale,149
U103526,2025-07-07,Scale,149
U103526,2025-08-06,Scale,149
U103815,2025-04-14,Starter,19
U103815,2025-05-14,Starter,19
U103815,2025-06-13,Starter,19
U103815,2025-07-13,Starter,19
U103815,2025-08-12,Starter,19
U103815,2025-09-11,Starter,19
U103815,2025-10-11,Starter,19
U103815,2025-11-10,Starter,19
U103815,2025-12-10,Starter,19
U108320,2025-04-13,Starter,19
U108320,2025-05-13,Starter,19
U108320,2025-06-12,Starter,19
U108320,2025-07-12,Starter,19
U108320,2025-08-11,Starter,19
U108320,2025-09-10,Starter,19
U108320,2025-10-10,Starter,19
U108320,2025-11-09,Starter,19
U108320,2025-12-09,Starter,19
U101609,2025-04-07,Growth,59
U101609,2025-05-07,Growth,59
U101609,2025-06-06,Growth,59
U101609,2025-07-06,Growth,59
U101609,2025-08-05,Growth,59
U101609,2025-09-04,Growth,59
U101609,2025-10-04,Growth,59
U105027,2025-04-14,Growth,59
U105027,2025-05-14,Growth,59
U105027,2025-06-13,Growth,59
U105027,2025-07-13,Growth,59
U105027,2025-08-12,Growth,59
U105027,2025-09-11,Growth,59
U105027,2025-10-11,Growth,59
U105027,2025-11-10,Growth,59
U105027,2025-12-10,Growth,59
U106413,2025-04-14,Starter,19
U106413,2025-05-14,Starter,19
U106413,2025-06-13,Starter,19
U106413,2025-07-13,Starter,19
U106413,2025-08-12,Starter,19
U106413,2025-09-11,Starter,19
U106413,2025-10-11,Starter,19
U106413,2025-11-10,Starter,19
U106413,2025-12-10,Starter,19
U103858,2025-04-16,Starter,19
U103858,2025-05-16,Starter,19
U103858,2025-06-15,Starter,19
U103858,2025-07-15,Starter,19
U103858,2025-08-14,Starter,19
U103858,2025-09-13,Starter,19
U103858,2025-10-13,Starter,19
U103858,2025-11-12,Starter,19
U103858,2025-12-12,Starter,19
U102843,2025-04-14,Growth,59
U102843,2025-05-14,Growth,59
U102843,2025-06-13,Growth,59
U105329,2025-04-10,Starter,19
U105329,2025-05-10,Starter,19
U105329,2025-06-09,Starter,19
U105329,2025-07-09,Starter,19
U105329,2025-08-08,Starter,19
U105329,2025-09-07,Starter,19
U105329,2025-10-07,Starter,19
U105329,2025-11-06,Starter,19
U105329,2025-12-06,Starter,19
U105617,2025-04-15,Starter,19
U105617,2025-05-15,Starter,19
U105617,2025-06-14,Starter,19
U105617,2025-07-14,Starter,19
U105617,2025-08-13,Starter,19
U105617,2025-09-12,Starter,19
U105617,2025-10-12,Starter,19
U105617,2025-11-11,Starter,19
U105617,2025-12-11,Starter,19
U104153,2025-04-11,Growth,59
U104153,2025-05-11,Growth,59
U104153,2025-06-10,Growth,59
U104153,2025-07-10,Growth,59
U104153,2025-08-09,Growth,59
U104153,2025-09-08,Growth,59
U104153,2025-10-08,Growth,59
U104153,2025-11-07,Growth,59
U104153,2025-12-07,Growth,59
U104747,2025-04-11,Starter,19
U104747,2025-05-11,Starter,19
U104747,2025-06-10,Starter,19
U104747,2025-07-10,Starter,19
U104747,2025-08-09,Starter,19
U103370,2025-04-15,Growth,59
U103370,2025-05-15,Growth,59
U103370,2025-06-14,Growth,59
U103370,2025-07-14,Growth,59
U103370,2025-08-13,Growth,59
U103370,2025-09-12,Growth,59
U103370,2025-10-12,Growth,59
U103370,2025-11-11,Growth,59
U103370,2025-12-11,Growth,59
U103982,2025-04-13,Growth,59
U103982,2025-05-13,Growth,59
U103982,2025-06-12,Growth,59
U103982,2025-07-12,Growth,59
U103982,2025-08-11,Growth,59
U103982,2025-09-10,Growth,59
U103982,2025-10-10,Growth,59
U103982,2025-11-09,Growth,59
U101890,2025-04-11,Growth,59
U101890,2025-05-11,Growth,59
U101890,2025-06-10,Growth,59
U101890,2025-07-10,Growth,59
U101890,2025-08-09,Growth,59
U101890,2025-09-08,Growth,59
U101890,2025-10-08,Growth,59
U101890,2025-11-07,Growth,59
U101890,2025-12-07,Growth,59
U106157,2025-04-19,Growth,59
U106157,2025-05-19,Growth,59
U106157,2025-06-18,Growth,59
U106157,2025-07-18,Growth,59
U106157,2025-08-17,Growth,59
U100253,2025-04-18,Starter,19
U100253,2025-05-18,Starter,19
U100253,2025-06-17,Starter,19
U100253,2025-07-17,Starter,19
U100253,2025-08-16,Starter,19
U100253,2025-09-15,Starter,19
U100253,2025-10-15,Starter,19
U100253,2025-11-14,Starter,19
U100253,2025-12-14,Starter,19
U104663,2025-04-19,Growth,59
U104663,2025-05-19,Growth,59
U104663,2025-06-18,Growth,59
U104663,2025-07-18,Growth,59
U104663,2025-08-17,Growth,59
U104663,2025-09-16,Growth,59
U104663,2025-10-16,Growth,59
U104663,2025-11-15,Growth,59
U104663,2025-12-15,Growth,59
U101423,2025-04-18,Starter,19
U101423,2025-05-18,Starter,19
U101423,2025-06-17,Starter,19
U101423,2025-07-17,Starter,19
U101423,2025-08-16,Starter,19
U101423,2025-09-15,Starter,19
U101423,2025-10-15,Starter,19
U101423,2025-11-14,Starter,19
U101423,2025-12-14,Starter,19
U107128,2025-04-19,Starter,19
U107128,2025-05-19,Starter,19
U107128,2025-06-18,Starter,19
U107128,2025-07-18,Starter,19
U107128,2025-08-17,Starter,19
U107128,2025-09-16,Starter,19
U104481,2025-04-20,Starter,19
U104481,2025-05-20,Starter,19
U104481,2025-06-19,Starter,19
U104481,2025-07-19,Starter,19
U104481,2025-08-18,Starter,19
U104481,2025-09-17,Starter,19
U104481,2025-10-17,Starter,19
U104481,2025-11-16,Starter,19
U104481,2025-12-16,Starter,19
U101566,2025-04-18,Starter,19
U101566,2025-05-18,Starter,19
U101291,2025-04-22,Starter,19
U101291,2025-05-22,Starter,19
U101291,2025-06-21,Starter,19
U101291,2025-07-21,Starter,19
U101291,2025-08-20,Starter,19
U101291,2025-09-19,Starter,19
U101291,2025-10-19,Starter,19
U101291,2025-11-18,Starter,19
U101291,2025-12-18,Starter,19
U107245,2025-04-17,Starter,19
U107245,2025-05-17,Starter,19
U107245,2025-06-16,Starter,19
U107245,2025-07-16,Starter,19
U107245,2025-08-15,Starter,19
U107245,2025-09-14,Starter,19
U100977,2025-04-21,Growth,59
U100977,2025-05-21,Growth,59
U100977,2025-06-20,Growth,59
U100977,2025-07-20,Growth,59
U100977,2025-08-19,Growth,59
U100977,2025-09-18,Growth,59
U100977,2025-10-18,Growth,59
U100977,2025-11-17,Growth,59
U100977,2025-12-17,Growth,59
U102827,2025-04-21,Growth,59
U102827,2025-05-21,Growth,59
U102827,2025-06-20,Growth,59
U102827,2025-07-20,Growth,59
U102827,2025-08-19,Growth,59
U102827,2025-09-18,Growth,59
U102827,2025-10-18,Growth,59
U102827,2025-11-17,Growth,59
U102827,2025-12-17,Growth,59
U100856,2025-04-19,Growth,59
U100856,2025-05-19,Growth,59
U100856,2025-06-18,Growth,59
U100856,2025-07-18,Growth,59
U100856,2025-08-17,Growth,59
U107675,2025-04-16,Growth,59
U107675,2025-05-16,Growth,59
U107675,2025-06-15,Growth,59
U107675,2025-07-15,Growth,59
U107675,2025-08-14,Growth,59
U107675,2025-09-13,Growth,59
U107675,2025-10-13,Growth,59
U107675,2025-11-12,Growth,59
U107675,2025-12-12,Growth,59
U100551,2025-04-16,Starter,19
U100551,2025-05-16,Starter,19
U100551,2025-06-15,Starter,19
U100551,2025-07-15,Starter,19
U100551,2025-08-14,Starter,19
U100551,2025-09-13,Starter,19
U100551,2025-10-13,Starter,19
U100551,2025-11-12,Starter,19
U100551,2025-12-12,Starter,19
U105513,2025-04-19,Growth,59
U105513,2025-05-19,Growth,59
U105513,2025-06-18,Growth,59
U105513,2025-07-18,Growth,59
U105513,2025-08-17,Growth,59
U105513,2025-09-16,Growth,59
U105513,2025-10-16,Growth,59
U105513,2025-11-15,Growth,59
U105513,2025-12-15,Growth,59
U103250,2025-04-21,Growth,59
U103250,2025-05-21,Growth,59
U103250,2025-06-20,Growth,59
U103250,2025-07-20,Growth,59
U103250,2025-08-19,Growth,59
U103250,2025-09-18,Growth,59
U103250,2025-10-18,Growth,59
U103250,2025-11-17,Growth,59
U103250,2025-12-17,Growth,59
U105600,2025-04-20,Growth,59
U105600,2025-05-20,Growth,59
U105600,2025-06-19,Growth,59
U105600,2025-07-19,Growth,59
U105600,2025-08-18,Growth,59
U105600,2025-09-17,Growth,59
U105600,2025-10-17,Growth,59
U105600,2025-11-16,Growth,59
U105600,2025-12-16,Growth,59
U107998,2025-04-24,Scale,149
U107998,2025-05-24,Scale,149
U107998,2025-06-23,Scale,149
U107998,2025-07-23,Scale,149
U107998,2025-08-22,Scale,149
U107998,2025-09-21,Scale,149
U107998,2025-10-21,Scale,149
U107998,2025-11-20,Scale,149
U107998,2025-12-20,Scale,149
U105134,2025-04-21,Starter,19
U101569,2025-04-21,Scale,149
U101569,2025-05-21,Scale,149
U101569,2025-06-20,Scale,149
U101569,2025-07-20,Scale,149
U101569,2025-08-19,Scale,149
U101569,2025-09-18,Scale,149
U101569,2025-10-18,Scale,149
U101569,2025-11-17,Scale,149
U101569,2025-12-17,Scale,149
U104497,2025-04-22,Starter,19
U104497,2025-05-22,Starter,19
U104497,2025-06-21,Starter,19
U104497,2025-07-21,Starter,19
U104497,2025-08-20,Starter,19
U104497,2025-09-19,Starter,19
U104497,2025-10-19,Starter,19
U104497,2025-11-18,Starter,19
U104497,2025-12-18,Starter,19
U101490,2025-04-24,Growth,59
U101490,2025-05-24,Growth,59
U101490,2025-06-23,Growth,59
U101490,2025-07-23,Growth,59
U101490,2025-08-22,Growth,59
U101490,2025-09-21,Growth,59
U101490,2025-10-21,Growth,59
U101490,2025-11-20,Growth,59
U101490,2025-12-20,Growth,59
U100601,2025-04-20,Growth,59
U100601,2025-05-20,Growth,59
U100601,2025-06-19,Growth,59
U100601,2025-07-19,Growth,59
U100601,2025-08-18,Growth,59
U100601,2025-09-17,Growth,59
U100601,2025-10-17,Growth,59
U100601,2025-11-16,Growth,59
U105251,2025-04-26,Starter,19
U105251,2025-05-26,Starter,19
U105251,2025-06-25,Starter,19
U105251,2025-07-25,Starter,19
U100966,2025-04-25,Growth,59
U100966,2025-05-25,Growth,59
U100966,2025-06-24,Growth,59
U100966,2025-07-24,Growth,59
U100966,2025-08-23,Growth,59
U100966,2025-09-22,Growth,59
U100966,2025-10-22,Growth,59
U100966,2025-11-21,Growth,59
U100966,2025-12-21,Growth,59
U100904,2025-04-24,Scale,149
U100904,2025-05-24,Scale,149
U100904,2025-06-23,Scale,149
U100573,2025-04-24,Starter,19
U100573,2025-05-24,Starter,19
U100573,2025-06-23,Starter,19
U100573,2025-07-23,Starter,19
U100573,2025-08-22,Starter,19
U100573,2025-09-21,Starter,19
U100573,2025-10-21,Starter,19
U100573,2025-11-20,Starter,19
U100573,2025-12-20,Starter,19
U103295,2025-04-29,Starter,19
U103295,2025-05-29,Starter,19
U103295,2025-06-28,Starter,19
U103295,2025-07-28,Starter,19
U103295,2025-08-27,Starter,19
U103295,2025-09-26,Starter,19
U103295,2025-10-26,Starter,19
U103295,2025-11-25,Starter,19
U103295,2025-12-25,Starter,19
U101149,2025-04-29,Scale,149
U101149,2025-05-29,Scale,149
U101149,2025-06-28,Scale,149
U101149,2025-07-28,Scale,149
U101149,2025-08-27,Scale,149
U101149,2025-09-26,Scale,149
U101149,2025-10-26,Scale,149
U101149,2025-11-25,Scale,149
U101149,2025-12-25,Scale,149
U101830,2025-04-28,Starter,19
U101830,2025-05-28,Starter,19
U101830,2025-06-27,Starter,19
U101830,2025-07-27,Starter,19
U101830,2025-08-26,Starter,19
U101830,2025-09-25,Starter,19
U101830,2025-10-25,Starter,19
U101830,2025-11-24,Starter,19
U101830,2025-12-24,Starter,19
U108038,2025-04-26,Growth,59
U108038,2025-05-26,Growth,59
U108038,2025-06-25,Growth,59
U108038,2025-07-25,Growth,59
U108038,2025-08-24,Growth,59
U108038,2025-09-23,Growth,59
U108038,2025-10-23,Growth,59
U108038,2025-11-22,Growth,59
U108038,2025-12-22,Growth,59
U100581,2025-05-01,Scale,149
U100581,2025-05-31,Scale,149
U103603,2025-04-30,Growth,59
U103490,2025-05-02,Scale,149
U103490,2025-06-01,Scale,149
U103490,2025-07-01,Scale,149
U103490,2025-07-31,Scale,149
U103490,2025-08-30,Scale,149
U103490,2025-09-29,Scale,149
U103490,2025-10-29,Scale,149
U103490,2025-11-28,Scale,149
U103490,2025-12-28,Scale,149
U104762,2025-05-01,Scale,149
U104762,2025-05-31,Scale,149
U104762,2025-06-30,Scale,149
U104762,2025-07-30,Scale,149
U104762,2025-08-29,Scale,149
U104762,2025-09-28,Scale,149
U104762,2025-10-28,Scale,149
U104762,2025-11-27,Scale,149
U104762,2025-12-27,Scale,149
U106786,2025-05-01,Growth,59
U106786,2025-05-31,Growth,59
U106786,2025-06-30,Growth,59
U106786,2025-07-30,Growth,59
U106786,2025-08-29,Growth,59
U106786,2025-09-28,Growth,59
U106786,2025-10-28,Growth,59
U106786,2025-11-27,Growth,59
U106786,2025-12-27,Growth,59
U101175,2025-04-29,Growth,59
U101175,2025-05-29,Growth,59
U101175,2025-06-28,Growth,59
U101175,2025-07-28,Growth,59
U101175,2025-08-27,Growth,59
U101175,2025-09-26,Growth,59
U101175,2025-10-26,Growth,59
U101175,2025-11-25,Growth,59
U101175,2025-12-25,Growth,59
U102067,2025-04-26,Starter,19
U102067,2025-05-26,Starter,19
U102067,2025-06-25,Starter,19
U102067,2025-07-25,Starter,19
U102067,2025-08-24,Starter,19
U102067,2025-09-23,Starter,19
U101688,2025-04-27,Starter,19
U104764,2025-04-27,Growth,59
U104764,2025-05-27,Growth,59
U104764,2025-06-26,Growth,59
U104764,2025-07-26,Growth,59
U104764,2025-08-25,Growth,59
U104764,2025-09-24,Growth,59
U104764,2025-10-24,Growth,59
U104764,2025-11-23,Growth,59
U104764,2025-12-23,Growth,59
U104898,2025-04-27,Starter,19
U104898,2025-05-27,Starter,19
U104898,2025-06-26,Starter,19
U104898,2025-07-26,Starter,19
U104898,2025-08-25,Starter,19
U104898,2025-09-24,Starter,19
U104898,2025-10-24,Starter,19
U104898,2025-11-23,Starter,19
U100809,2025-04-30,Starter,19
U100809,2025-05-30,Starter,19
U100809,2025-06-29,Starter,19
U107537,2025-04-30,Starter,19
U107537,2025-05-30,Starter,19
U107537,2025-06-29,Starter,19
U107537,2025-07-29,Starter,19
U107537,2025-08-28,Starter,19
U107537,2025-09-27,Starter,19
U107537,2025-10-27,Starter,19
U107537,2025-11-26,Starter,19
U107537,2025-12-26,Starter,19
U107741,2025-05-04,Growth,59
U107741,2025-06-03,Growth,59
U107741,2025-07-03,Growth,59
U107741,2025-08-02,Growth,59
U107741,2025-09-01,Growth,59
U107741,2025-10-01,Growth,59
U107741,2025-10-31,Growth,59
U107741,2025-11-30,Growth,59
U107741,2025-12-30,Growth,59
U102541,2025-05-01,Starter,19
U102541,2025-05-31,Starter,19
U102541,2025-06-30,Starter,19
U102541,2025-07-30,Starter,19
U108346,2025-05-02,Scale,149
U108346,2025-06-01,Scale,149
U108346,2025-07-01,Scale,149
U105838,2025-05-01,Starter,19
U105838,2025-05-31,Starter,19
U105838,2025-06-30,Starter,19
U105838,2025-07-30,Starter,19
U105838,2025-08-29,Starter,19
U105838,2025-09-28,Starter,19
U105838,2025-10-28,Starter,19
U105838,2025-11-27,Starter,19
U105838,2025-12-27,Starter,19
U102540,2025-04-29,Scale,149
U102540,2025-05-29,Scale,149
U102540,2025-06-28,Scale,149
U100721,2025-05-03,Starter,19
U100721,2025-06-02,Starter,19
U100721,2025-07-02,Starter,19
U100721,2025-08-01,Starter,19
U100721,2025-08-31,Starter,19
U100721,2025-09-30,Starter,19
U100721,2025-10-30,Starter,19
U102635,2025-05-05,Scale,149
U102635,2025-06-04,Scale,149
U102635,2025-07-04,Scale,149
U102635,2025-08-03,Scale,149
U102635,2025-09-02,Scale,149
U102635,2025-10-02,Scale,149
U102635,2025-11-01,Scale,149
U102635,2025-12-01,Scale,149
U104381,2025-05-01,Growth,59
U104381,2025-05-31,Growth,59
U104381,2025-06-30,Growth,59
U104381,2025-07-30,Growth,59
U104381,2025-08-29,Growth,59
U104381,2025-09-28,Growth,59
U104381,2025-10-28,Growth,59
U102185,2025-05-01,Scale,149
U102185,2025-05-31,Scale,149
U102185,2025-06-30,Scale,149
U102185,2025-07-30,Scale,149
U102185,2025-08-29,Scale,149
U102185,2025-09-28,Scale,149
U102185,2025-10-28,Scale,149
U102185,2025-11-27,Scale,149
U102185,2025-12-27,Scale,149
U106404,2025-05-08,Scale,149
U106404,2025-06-07,Scale,149
U106404,2025-07-07,Scale,149
U106404,2025-08-06,Scale,149
U104491,2025-05-01,Starter,19
U104491,2025-05-31,Starter,19
U104491,2025-06-30,Starter,19
U104491,2025-07-30,Starter,19
U104491,2025-08-29,Starter,19
U104491,2025-09-28,Starter,19
U104491,2025-10-28,Starter,19
U104491,2025-11-27,Starter,19
U104491,2025-12-27,Starter,19
U102879,2025-05-09,Scale,149
U102879,2025-06-08,Scale,149
U102879,2025-07-08,Scale,149
U102879,2025-08-07,Scale,149
U102879,2025-09-06,Scale,149
U102879,2025-10-06,Scale,149
U102879,2025-11-05,Scale,149
U102879,2025-12-05,Scale,149
U100960,2025-05-10,Starter,19
U100960,2025-06-09,Starter,19
U100960,2025-07-09,Starter,19
U100960,2025-08-08,Starter,19
U100960,2025-09-07,Starter,19
U100960,2025-10-07,Starter,19
U100960,2025-11-06,Starter,19
U100960,2025-12-06,Starter,19
U103426,2025-05-03,Starter,19
U103426,2025-06-02,Starter,19
U103426,2025-07-02,Starter,19
U103426,2025-08-01,Starter,19
U103426,2025-08-31,Starter,19
U103426,2025-09-30,Starter,19
U103426,2025-10-30,Starter,19
U103426,2025-11-29,Starter,19
U103426,2025-12-29,Starter,19
U100979,2025-05-08,Growth,59
U100979,2025-06-07,Growth,59
U100979,2025-07-07,Growth,59
U100979,2025-08-06,Growth,59
U100979,2025-09-05,Growth,59
U100979,2025-10-05,Growth,59
U100979,2025-11-04,Growth,59
U100979,2025-12-04,Growth,59
U100951,2025-05-05,Growth,59
U100951,2025-06-04,Growth,59
U100951,2025-07-04,Growth,59
U100951,2025-08-03,Growth,59
U100951,2025-09-02,Growth,59
U100951,2025-10-02,Growth,59
U100951,2025-11-01,Growth,59
U100951,2025-12-01,Growth,59
U100951,2025-12-31,Growth,59
U103931,2025-05-03,Growth,59
U103931,2025-06-02,Growth,59
U103931,2025-07-02,Growth,59
U103931,2025-08-01,Growth,59
U103931,2025-08-31,Growth,59
U101333,2025-05-07,Starter,19
U101333,2025-06-06,Starter,19
U101333,2025-07-06,Starter,19
