user_id,event_date,feature_name,event_count
U104076,2025-10-28,Dashboard Viewed,4
U104076,2025-11-14,Automation Run,4
U104076,2025-12-04,Integration Connected,3
U104076,2025-12-23,Report Exported,4
U104076,2025-12-23,Dashboard Viewed,3
U104076,2025-12-23,Dashboard Viewed,3
U101038,2025-04-29,Integration Connected,3
U101038,2025-04-29,Automation Run,1
U101038,2025-05-14,Workflow Created,4
U101038,2025-05-14,Dashboard Viewed,1
U101038,2025-05-14,Workflow Created,2
U101038,2025-05-18,Integration Connected,4
U101038,2025-05-18,Team Invite Sent,2
U101038,2025-05-24,AI Recommendation Used,1
U101038,2025-05-24,Integration Connected,1
U101038,2025-06-11,Report Exported,3
U101038,2025-06-24,Automation Run,4
U101038,2025-06-24,Automation Run,2
U101038,2025-06-24,Dashboard Viewed,3
U101038,2025-06-29,Dashboard Viewed,4
U101038,2025-07-02,Report Exported,2
U101038,2025-08-13,Automation Run,1
U101038,2025-10-21,Integration Connected,1
U101038,2025-12-10,Integration Connected,4
U101038,2025-12-10,Report Exported,3
U101038,2025-12-10,Template Used,3
U101038,2025-12-21,Workflow Created,3
U108374,2025-04-09,Integration Connected,4
U108374,2025-04-12,AI Recommendation Used,2
U108374,2025-05-21,Dashboard Viewed,2
U108374,2025-05-22,Template Used,1
U108374,2025-06-06,Dashboard Viewed,2
U108374,2025-06-06,Dashboard Viewed,2
U108374,2025-07-08,Dashboard Viewed,4
U108374,2025-07-08,Dashboard Viewed,1
U108374,2025-08-11,Automation Run,1
U108374,2025-08-14,Report Exported,1
U108374,2025-08-14,Dashboard Viewed,4
U108374,2025-08-14,Report Exported,1
U108374,2025-08-14,Automation Run,4
U108374,2025-08-17,Team Invite Sent,4
U108374,2025-09-10,Integration Connected,4
U108374,2025-09-10,Template Used,2
U108374,2025-09-18,Workflow Created,4
U108374,2025-09-18,Report Exported,1
U108374,2025-09-18,Team Invite Sent,3
U108374,2025-11-25,Workflow Created,4
U108374,2025-12-02,Template Used,3
U104825,2025-06-09,Dashboard Viewed,3
U104825,2025-07-11,Template Used,1
U104825,2025-07-11,Dashboard Viewed,4
U104825,2025-08-15,Template Used,1
U104825,2025-08-15,Automation Run,1
U104825,2025-09-05,Dashboard Viewed,2
U104825,2025-09-05,Automation Run,4
U104825,2025-09-17,Automation Run,4
U104825,2025-10-24,Template Used,1
U104825,2025-10-24,Workflow Created,2
U104825,2025-12-23,Template Used,1
U102724,2025-04-11,AI Recommendation Used,3
U102724,2025-05-30,AI Recommendation Used,1
U102724,2025-07-26,Integration Connected,1
U102724,2025-08-02,Automation Run,4
U102724,2025-08-11,Template Used,2
U102724,2025-08-11,Report Exported,2
U102724,2025-08-11,Template Used,2
U102724,2025-08-15,Report Exported,2
U102724,2025-09-04,Dashboard Viewed,3
U102724,2025-09-30,Automation Run,4
U102724,2025-12-21,Automation Run,1
U102724,2025-12-26,Workflow Created,1
U107794,2025-04-03,Dashboard Viewed,1
U107794,2025-04-13,Template Used,3
U107794,2025-04-19,Dashboard Viewed,3
U107794,2025-04-22,Template Used,1
U107794,2025-06-29,Automation Run,3
U107794,2025-06-29,Workflow Created,1
U107794,2025-06-29,Automation Run,2
U107794,2025-09-30,Template Used,1
U107794,2025-10-12,AI Recommendation Used,3
U107794,2025-10-16,Template Used,2
U107794,2025-11-08,Integration Connected,4
U107794,2025-11-08,Integration Connected,3
U107794,2025-11-08,Dashboard Viewed,2
U107794,2025-12-04,Dashboard Viewed,3
U103067,2025-04-02,Automation Run,2
U103067,2025-04-07,Workflow Created,4
U103067,2025-04-14,Automation Run,2
U103067,2025-04-14,Team Invite Sent,3
U103067,2025-04-14,Report Exported,2
U103067,2025-04-14,Report Exported,1
U103067,2025-04-19,Integration Connected,4
U103067,2025-05-23,Template Used,1
U103067,2025-05-23,Template Used,4
U103067,2025-05-25,Template Used,2
U103067,2025-05-25,Report Exported,3
U103067,2025-05-25,Template Used,1
U103067,2025-05-25,Workflow Created,4
U103067,2025-06-10,Dashboard Viewed,3
U103067,2025-06-10,AI Recommendation Used,4
U103067,2025-06-10,Integration Connected,3
U103067,2025-06-10,Team Invite Sent,1
U103067,2025-06-10,Workflow Created,2
U103067,2025-10-06,Automation Run,4
U103067,2025-10-23,Workflow Created,3
U101630,2025-04-02,Automation Run,2
U101630,2025-04-02,Integration Connected,2
U101630,2025-04-02,AI Recommendation Used,4
U101630,2025-04-03,Integration Connected,2
U101630,2025-04-03,Dashboard Viewed,3
U101630,2025-04-03,Workflow Created,4
U101630,2025-04-03,Template Used,4
U101630,2025-04-06,Workflow Created,4
U101630,2025-04-06,Dashboard Viewed,1
U101630,2025-07-27,Template Used,2
U101630,2025-07-30,Template Used,2
U101630,2025-08-03,Dashboard Viewed,1
U101630,2025-08-06,Report Exported,3
U101630,2025-08-25,Workflow Created,2
U101630,2025-09-05,Dashboard Viewed,1
U101630,2025-09-19,Template Used,4
U101630,2025-09-19,Team Invite Sent,4
U101630,2025-09-19,Report Exported,2
U101630,2025-09-21,Dashboard Viewed,3
U101630,2025-09-24,Automation Run,2
U102867,2025-04-18,Dashboard Viewed,3
U102867,2025-06-04,AI Recommendation Used,1
U102867,2025-06-04,Automation Run,3
U102867,2025-06-10,Template Used,2
U102867,2025-06-10,AI Recommendation Used,4
U102867,2025-06-10,Automation Run,2
U102867,2025-06-10,AI Recommendation Used,2
U102867,2025-06-12,Team Invite Sent,3
U102867,2025-08-17,Integration Connected,2
U103876,2025-04-18,Integration Connected,1
U103876,2025-04-18,Template Used,1
U103876,2025-04-22,Report Exported,1
U103876,2025-08-05,Workflow Created,4
U103876,2025-10-26,Integration Connected,4
U103876,2025-10-26,Template Used,1
U103876,2025-10-26,Automation Run,4
U103876,2025-10-26,Template Used,4
U103876,2025-11-01,Template Used,2
U103876,2025-11-01,Dashboard Viewed,2
U103876,2025-11-01,Automation Run,1
U104807,2025-04-15,Automation Run,1
U104807,2025-04-15,Dashboard Viewed,4
U104807,2025-06-09,Dashboard Viewed,1
U104807,2025-08-10,Workflow Created,3
U104807,2025-08-23,Dashboard Viewed,1
U104807,2025-08-23,Dashboard Viewed,1
U104807,2025-11-08,Report Exported,2
U104807,2025-11-09,Template Used,3
U104807,2025-11-09,Dashboard Viewed,2
U104807,2025-12-18,Dashboard Viewed,1
U100626,2025-05-17,Automation Run,4
U100626,2025-05-29,AI Recommendation Used,1
U100626,2025-05-29,Team Invite Sent,4
U100626,2025-06-05,Automation Run,4
U100626,2025-06-05,Automation Run,4
U100626,2025-07-05,Automation Run,3
U100626,2025-07-26,Template Used,1
U100626,2025-10-06,Automation Run,3
U100626,2025-11-04,Dashboard Viewed,3
U100626,2025-11-04,AI Recommendation Used,2
U100626,2025-11-04,Automation Run,2
U100626,2025-11-04,Automation Run,3
U100626,2025-11-04,Workflow Created,4
U100626,2025-11-04,Automation Run,3
U108379,2025-05-05,Report Exported,4
U108379,2025-05-06,AI Recommendation Used,4
U108379,2025-05-10,Template Used,1
U108379,2025-06-05,Template Used,2
U108379,2025-06-12,Workflow Created,1
U108379,2025-06-12,Dashboard Viewed,3
U108379,2025-06-12,Workflow Created,1
U108379,2025-07-30,Workflow Created,1
U108379,2025-09-10,Workflow Created,1
U108379,2025-09-10,Dashboard Viewed,4
U108379,2025-10-27,Integration Connected,1
U108379,2025-10-27,Automation Run,3
U101096,2025-04-18,Template Used,4
U101096,2025-04-19,Dashboard Viewed,1
U101096,2025-04-19,Dashboard Viewed,2
U101096,2025-04-23,Workflow Created,2
U101096,2025-04-23,Template Used,3
U101096,2025-04-26,Workflow Created,1
U101096,2025-06-02,Report Exported,1
U101096,2025-06-02,Automation Run,3
U101096,2025-06-02,Workflow Created,3
U101096,2025-06-09,Report Exported,3
U101096,2025-06-09,Dashboard Viewed,3
U101096,2025-06-09,Automation Run,1
U101096,2025-06-11,Workflow Created,1
U101096,2025-06-11,Report Exported,2
U101096,2025-06-11,Integration Connected,1
U101096,2025-06-12,Template Used,4
U101096,2025-06-16,AI Recommendation Used,3
U101096,2025-06-30,Team Invite Sent,4
U101096,2025-06-30,Integration Connected,1
U101096,2025-06-30,Integration Connected,1
U101096,2025-07-14,Automation Run,1
U101096,2025-07-14,Dashboard Viewed,2
U101096,2025-07-14,Workflow Created,4
U101096,2025-07-25,Team Invite Sent,2
U101096,2025-08-10,Dashboard Viewed,1
U101096,2025-08-10,Workflow Created,3
U101096,2025-08-16,Integration Connected,3
U101096,2025-08-16,Dashboard Viewed,3
U101096,2025-08-21,Automation Run,4
U101096,2025-08-21,AI Recommendation Used,2
U101096,2025-08-26,Dashboard Viewed,3
U101096,2025-09-10,Template Used,3
U101096,2025-09-10,Dashboard Viewed,4
U101096,2025-09-10,Integration Connected,1
U101096,2025-09-26,Automation Run,3
U101096,2025-10-20,Template Used,2
U101096,2025-10-20,AI Recommendation Used,2
U101096,2025-10-20,Automation Run,4
U101096,2025-10-20,Workflow Created,3
U101096,2025-11-07,Template Used,4
U101096,2025-11-07,Dashboard Viewed,2
U101096,2025-11-07,Report Exported,1
U101096,2025-11-27,Workflow Created,4
U101096,2025-12-10,Dashboard Viewed,3
U101096,2025-12-10,Report Exported,1
U101096,2025-12-10,Dashboard Viewed,4
U106115,2025-04-07,Integration Connected,3
U106115,2025-04-14,Dashboard Viewed,3
U106115,2025-05-13,Automation Run,1
U106115,2025-05-15,Team Invite Sent,1
U106115,2025-05-15,Dashboard Viewed,3
U106115,2025-05-31,Workflow Created,2
U106115,2025-06-20,Team Invite Sent,1
U106115,2025-07-11,Report Exported,3
U106115,2025-10-31,Workflow Created,4
U106115,2025-12-02,Template Used,1
U105820,2025-04-04,Automation Run,4
U105820,2025-04-08,Dashboard Viewed,4
U105820,2025-04-20,Template Used,1
U105820,2025-04-23,Workflow Created,3
U105820,2025-04-23,Dashboard Viewed,4
U105820,2025-04-29,Workflow Created,4
U105820,2025-06-05,Integration Connected,2
U105820,2025-06-24,Report Exported,2
U105820,2025-06-30,Workflow Created,1
U105820,2025-11-16,Dashboard Viewed,1
U105820,2025-11-24,Workflow Created,3
U105820,2025-12-09,Integration Connected,3
U105820,2025-12-17,Template Used,4
U104666,2025-04-05,Integration Connected,2
U104666,2025-04-09,Dashboard Viewed,2
U104666,2025-04-09,Automation Run,3
U104666,2025-04-09,Integration Connected,1
U104666,2025-04-11,Automation Run,1
U104666,2025-04-12,Automation Run,3
U104666,2025-04-12,Team Invite Sent,4
U104666,2025-04-18,Workflow Created,2
U104666,2025-04-24,Workflow Created,1
U104666,2025-04-25,Report Exported,3
U104666,2025-05-08,Report Exported,2
U104666,2025-05-08,Integration Connected,2
U104666,2025-06-03,Template Used,2
U104666,2025-06-29,Team Invite Sent,2
U104666,2025-06-30,Template Used,3
U104666,2025-06-30,Automation Run,4
U104666,2025-07-11,Report Exported,1
U104666,2025-07-11,Dashboard Viewed,2
U104666,2025-07-11,Dashboard Viewed,1
U104666,2025-09-10,Dashboard Viewed,4
U104666,2025-09-10,Template Used,1
U104666,2025-09-10,AI Recommendation Used,1
U104666,2025-09-11,Dashboard Viewed,2
U104666,2025-09-11,Integration Connected,3
U104666,2025-09-24,Report Exported,1
U104666,2025-09-24,Report Exported,3
U104666,2025-10-02,Automation Run,4
U104666,2025-10-02,Integration Connected,1
U104666,2025-10-02,Dashboard Viewed,4
U104666,2025-10-02,Report Exported,2
U104666,2025-11-18,Automation Run,2
U104666,2025-12-16,Workflow Created,4
U104666,2025-12-16,Workflow Created,3
U108042,2025-04-01,Integration Connected,1
U108042,2025-04-01,Template Used,2
U108042,2025-04-01,Workflow Created,3
U108042,2025-04-04,Team Invite Sent,4
U108042,2025-04-04,AI Recommendation Used,2
U108042,2025-04-04,Dashboard Viewed,3
U108042,2025-04-06,Automation Run,2
U108042,2025-04-06,Automation Run,1
U108042,2025-04-06,Template Used,4
U108042,2025-04-18,Workflow Created,4
U108042,2025-04-25,Dashboard Viewed,3
U108042,2025-04-25,Dashboard Viewed,3
U108042,2025-04-25,Automation Run,3
U108042,2025-04-25,AI Recommendation Used,3
U108042,2025-05-03,Template Used,2
U108042,2025-05-07,Team Invite Sent,3
U108042,2025-05-07,Template Used,3
U108042,2025-05-07,Automation Run,1
U108042,2025-05-15,Template Used,3
U108042,2025-05-15,Dashboard Viewed,2
U108042,2025-05-17,Workflow Created,3
U108042,2025-05-17,Integration Connected,3
U108042,2025-05-17,Automation Run,3
U108042,2025-05-17,Dashboard Viewed,4
U108042,2025-05-27,Dashboard Viewed,1
U108042,2025-05-29,Integration Connected,2
U108042,2025-06-02,Workflow Created,4
U108042,2025-06-02,Report Exported,1
U108042,2025-06-02,Template Used,2
U108042,2025-06-02,Dashboard Viewed,3
U108042,2025-06-02,Automation Run,3
U108042,2025-06-02,Workflow Created,4
U108042,2025-06-02,Automation Run,4
U108042,2025-06-02,Template Used,4
U108042,2025-06-02,Automation Run,2
U108042,2025-06-08,Workflow Created,1
U108042,2025-06-08,Dashboard Viewed,1
U108042,2025-06-08,Automation Run,1
U108042,2025-06-08,Dashboard Viewed,4
U108042,2025-06-20,Dashboard Viewed,4
U108042,2025-06-20,Automation Run,2
U108042,2025-06-20,Report Exported,4
U108042,2025-06-20,Dashboard Viewed,4
U108042,2025-06-28,Workflow Created,4
U108042,2025-07-15,Workflow Created,4
U108042,2025-07-20,AI Recommendation Used,3
U108042,2025-07-21,Integration Connected,4
U108042,2025-07-21,Automation Run,4
U108042,2025-08-08,Automation Run,1
U108042,2025-08-08,Dashboard Viewed,4
U108042,2025-08-08,Dashboard Viewed,4
U108042,2025-08-14,Dashboard Viewed,2
U108042,2025-08-14,Workflow Created,1
U108042,2025-08-15,Integration Connected,4
U108042,2025-08-19,Integration Connected,3
U108042,2025-08-19,Template Used,3
U108042,2025-08-19,Team Invite Sent,1
U108042,2025-09-15,Workflow Created,2
U108042,2025-09-16,Dashboard Viewed,2
U108042,2025-09-16,Team Invite Sent,1
U108042,2025-09-16,Template Used,3
U108042,2025-09-16,Template Used,2
U108042,2025-09-16,Team Invite Sent,2
U108042,2025-09-16,Dashboard Viewed,3
U108042,2025-09-22,Automation Run,4
U108042,2025-09-22,Dashboard Viewed,2
U108042,2025-09-25,AI Recommendation Used,4
U108042,2025-10-02,Template Used,4
U108042,2025-10-02,Team Invite Sent,1
U108042,2025-10-02,Template Used,4
U108042,2025-10-09,Report Exported,4
U108042,2025-10-09,Automation Run,1
U108042,2025-10-13,Dashboard Viewed,2
U108042,2025-10-13,Dashboard Viewed,1
U108042,2025-10-13,Team Invite Sent,4
U108042,2025-10-13,Report Exported,4
U108042,2025-10-22,AI Recommendation Used,3
U108042,2025-10-29,Workflow Created,4
U108042,2025-11-09,Dashboard Viewed,1
U108042,2025-12-18,Workflow Created,4
U104507,2025-04-14,Template Used,3
U104507,2025-04-14,Integration Connected,1
U104507,2025-04-14,Workflow Created,3
U104507,2025-04-14,Report Exported,1
U104507,2025-05-19,Automation Run,3
U104507,2025-05-19,Template Used,4
U104507,2025-05-19,Dashboard Viewed,4
U104507,2025-05-19,Integration Connected,1
U104507,2025-07-21,Workflow Created,1
U104507,2025-07-21,Workflow Created,2
U104507,2025-07-21,Integration Connected,3
U104507,2025-09-11,Integration Connected,3
U104507,2025-11-05,Template Used,3
U106431,2025-04-02,Automation Run,1
U106431,2025-04-02,Dashboard Viewed,3
U106431,2025-04-02,Dashboard Viewed,4
U106431,2025-04-02,Template Used,1
U106431,2025-04-17,Dashboard Viewed,4
U106431,2025-04-22,Workflow Created,4
U106431,2025-04-23,Report Exported,4
U106431,2025-04-23,Integration Connected,2
U106431,2025-04-27,Team Invite Sent,3
U106431,2025-05-02,Integration Connected,2
U106431,2025-05-02,Automation Run,1
U106431,2025-05-12,Integration Connected,4
U106431,2025-06-20,Template Used,4
U106431,2025-08-24,Dashboard Viewed,2
U106431,2025-08-28,Report Exported,3
U106431,2025-11-06,Dashboard Viewed,1
U106431,2025-11-08,Dashboard Viewed,4
U106431,2025-11-21,Integration Connected,1
U106431,2025-11-24,Automation Run,1
U106431,2025-11-24,Workflow Created,1
U106431,2025-11-24,Workflow Created,2
U106431,2025-12-15,Template Used,3
U104730,2025-04-16,Workflow Created,4
U104730,2025-05-01,Dashboard Viewed,1
U104730,2025-05-01,Automation Run,4
U104730,2025-07-04,Automation Run,3
U104730,2025-07-10,Integration Connected,1
U104730,2025-07-18,Integration Connected,3
U104730,2025-07-18,Dashboard Viewed,4
U104730,2025-07-18,Team Invite Sent,4
U104730,2025-09-27,Template Used,1
U104730,2025-10-30,Team Invite Sent,2
U104730,2025-12-24,Dashboard Viewed,3
U104730,2025-12-24,Dashboard Viewed,3
U102601,2025-04-18,Template Used,2
U102601,2025-04-18,Integration Connected,2
U102601,2025-04-22,Dashboard Viewed,4
U102601,2025-04-22,Workflow Created,1
U102601,2025-05-08,Template Used,2
U102601,2025-05-31,Workflow Created,3
U102601,2025-05-31,Dashboard Viewed,3
U102601,2025-05-31,Report Exported,3
U102601,2025-06-20,Integration Connected,2
U102601,2025-07-09,Template Used,1
U102601,2025-07-09,Team Invite Sent,4
U102601,2025-08-22,Dashboard Viewed,4
U100072,2025-05-07,Automation Run,4
U100072,2025-05-07,Template Used,3
U100072,2025-05-08,Dashboard Viewed,2
U100072,2025-06-01,Template Used,1
U100072,2025-06-13,Workflow Created,1
U100072,2025-06-13,Integration Connected,4
U100072,2025-09-05,Team Invite Sent,1
U100072,2025-09-30,Report Exported,4
U100072,2025-11-05,Team Invite Sent,3
U100072,2025-12-29,Automation Run,1
U100072,2025-12-29,Dashboard Viewed,3
U100072,2025-12-29,Template Used,2
U100072,2025-12-29,Team Invite Sent,2
U100072,2025-12-29,Automation Run,4
U106617,2025-04-27,Dashboard Viewed,1
U106617,2025-04-27,Template Used,3
U106617,2025-05-12,Automation Run,4
U106617,2025-06-25,Automation Run,2
U106617,2025-07-07,Team Invite Sent,2
U106617,2025-08-08,Automation Run,1
U106617,2025-10-05,Report Exported,2
U106617,2025-10-05,Dashboard Viewed,2
U106617,2025-10-12,Report Exported,1
U106617,2025-10-12,Dashboard Viewed,3
U106617,2025-10-12,Dashboard Viewed,2
U106617,2025-11-21,Automation Run,4
U106617,2025-12-12,Team Invite Sent,2
U106617,2025-12-30,Dashboard Viewed,4
U106617,2025-12-30,Template Used,2
U106617,2025-12-30,Automation Run,2
U106617,2025-12-30,Dashboard Viewed,1
U106617,2025-12-30,Workflow Created,2
U105489,2025-05-03,Automation Run,4
U105489,2025-05-03,Dashboard Viewed,2
U105489,2025-05-03,Dashboard Viewed,3
U105489,2025-05-03,Integration Connected,1
U105489,2025-05-03,Team Invite Sent,3
U105489,2025-05-12,Report Exported,4
U105489,2025-05-15,Team Invite Sent,1
U105489,2025-05-15,Team Invite Sent,3
U105489,2025-05-23,Template Used,3
U105489,2025-06-10,AI Recommendation Used,4
U105489,2025-10-22,Dashboard Viewed,3
U105489,2025-10-22,Template Used,2
U105489,2025-10-28,Workflow Created,2
U105489,2025-10-30,Integration Connected,4
U105489,2025-12-03,Workflow Created,2
U105489,2025-12-03,Automation Run,3
U105489,2025-12-03,Automation Run,1
U105489,2025-12-29,Dashboard Viewed,4
U103474,2025-04-13,Template Used,2
U103474,2025-06-03,Dashboard Viewed,2
U103474,2025-06-03,Template Used,3
U103474,2025-07-05,Dashboard Viewed,2
U103474,2025-07-05,Report Exported,1
U103474,2025-07-30,Integration Connected,1
U103474,2025-07-30,Template Used,4
U103474,2025-08-06,Template Used,3
U103474,2025-08-13,Workflow Created,3
U103474,2025-09-03,Dashboard Viewed,4
U103474,2025-10-25,Template Used,1
U103474,2025-10-25,Dashboard Viewed,1
U103474,2025-11-02,Dashboard Viewed,2
U103474,2025-11-20,AI Recommendation Used,1
U103474,2025-12-05,Template Used,1
U103474,2025-12-05,Team Invite Sent,1
U103474,2025-12-05,Automation Run,1
U100881,2025-05-14,Automation Run,4
U100881,2025-05-14,Workflow Created,1
U100881,2025-09-09,Dashboard Viewed,1
U100881,2025-12-04,Automation Run,4
U107913,2025-04-19,Dashboard Viewed,4
U107913,2025-04-19,Report Exported,1
U107913,2025-04-27,Dashboard Viewed,2
U107913,2025-04-27,Workflow Created,1
U107913,2025-04-27,Dashboard Viewed,4
U107913,2025-04-27,Report Exported,3
U107913,2025-04-27,Integration Connected,4
U107913,2025-05-06,Template Used,2
U107913,2025-05-06,Template Used,3
U107913,2025-06-11,Dashboard Viewed,2
U107913,2025-06-11,Team Invite Sent,4
U107913,2025-06-11,Dashboard Viewed,2
U107913,2025-06-16,Report Exported,4
U104976,2025-04-15,Dashboard Viewed,2
U104976,2025-05-02,Integration Connected,1
U104976,2025-05-02,AI Recommendation Used,4
U104976,2025-05-02,Team Invite Sent,2
U104976,2025-05-02,Team Invite Sent,4
U104976,2025-05-02,Team Invite Sent,2
U104976,2025-08-30,Integration Connected,4
U104976,2025-09-24,Automation Run,3
U104976,2025-12-16,Automation Run,3
U104976,2025-12-21,Dashboard Viewed,1
U101708,2025-04-04,Report Exported,3
U101708,2025-04-04,Workflow Created,3
U101708,2025-05-05,Automation Run,3
U101708,2025-06-14,AI Recommendation Used,1
U101708,2025-06-14,Template Used,4
U101708,2025-06-27,AI Recommendation Used,3
U101708,2025-06-27,Integration Connected,3
U101708,2025-07-08,Template Used,2
U101708,2025-07-08,Dashboard Viewed,3
U101708,2025-07-08,Automation Run,2
U101708,2025-10-04,Workflow Created,1
U101708,2025-11-13,Template Used,4
U101708,2025-11-13,Report Exported,1
U105396,2025-04-11,Dashboard Viewed,2
U105396,2025-04-11,Report Exported,2
U105396,2025-04-23,Template Used,3
U105396,2025-04-28,Team Invite Sent,3
U105396,2025-05-02,Automation Run,3
U105396,2025-05-06,Template Used,3
U105396,2025-05-06,Automation Run,1
U105396,2025-05-13,Template Used,4
U105396,2025-05-13,Report Exported,1
U105396,2025-05-13,Dashboard Viewed,4
U105396,2025-06-03,Report Exported,2
U105396,2025-06-03,Workflow Created,2
U105396,2025-06-03,Dashboard Viewed,2
U105396,2025-06-04,Template Used,3
U105396,2025-06-05,Dashboard Viewed,3
U105396,2025-06-17,Dashboard Viewed,1
U105396,2025-06-17,Dashboard Viewed,1
U105396,2025-06-17,Template Used,3
U105396,2025-06-17,Dashboard Viewed,4
U105396,2025-06-29,AI Recommendation Used,4
U105396,2025-06-29,Template Used,1
U105396,2025-06-29,Workflow Created,1
U105396,2025-06-29,Workflow Created,1
U105396,2025-07-10,Team Invite Sent,1
U105396,2025-07-10,Automation Run,1
U105396,2025-07-10,Team Invite Sent,3
U105396,2025-07-21,Template Used,3
U105396,2025-08-02,Report Exported,2
U105396,2025-08-02,Report Exported,1
U105396,2025-08-15,Template Used,2
U105396,2025-08-25,Dashboard Viewed,2
U105396,2025-08-25,Report Exported,2
U105396,2025-08-25,Dashboard Viewed,1
U105396,2025-08-25,Workflow Created,2
U105396,2025-09-12,Automation Run,2
U105396,2025-09-23,Template Used,4
U105396,2025-10-06,Dashboard Viewed,3
U105396,2025-10-06,Integration Connected,2
U105396,2025-10-22,Workflow Created,1
U105396,2025-10-22,Dashboard Viewed,4
U105396,2025-10-22,AI Recommendation Used,2
U105396,2025-10-24,Template Used,1
U105396,2025-10-24,Report Exported,4
U105396,2025-12-24,Dashboard Viewed,3
U105396,2025-12-24,Integration Connected,1
U105396,2025-12-24,Workflow Created,2
U105396,2025-12-24,Integration Connected,1
U105396,2025-12-26,Template Used,1
U100480,2025-07-19,Dashboard Viewed,4
U100480,2025-07-19,Dashboard Viewed,3
U100480,2025-07-19,Template Used,3
U100481,2025-04-29,Dashboard Viewed,4
U100481,2025-05-06,Dashboard Viewed,2
U100481,2025-05-06,Workflow Created,2
U100481,2025-05-26,Automation Run,2
U100481,2025-05-26,Dashboard Viewed,1
U100481,2025-05-26,Dashboard Viewed,4
U100481,2025-05-27,Automation Run,1
U100481,2025-05-29,Automation Run,3
U100481,2025-05-29,Automation Run,1
U100481,2025-06-25,Workflow Created,4
U100481,2025-06-25,Dashboard Viewed,1
U100481,2025-06-25,Automation Run,1
U100481,2025-07-04,Report Exported,2
U100481,2025-07-24,Dashboard Viewed,2
U100481,2025-07-27,AI Recommendation Used,2
U100481,2025-09-28,Dashboard Viewed,3
U100481,2025-11-30,Report Exported,4
U100481,2025-12-07,Dashboard Viewed,2
U100481,2025-12-07,Report Exported,3
U100481,2025-12-31,Team Invite Sent,1
U100481,2025-12-31,Automation Run,2
U101849,2025-04-22,Report Exported,4
U101849,2025-04-29,Automation Run,1
U101849,2025-05-15,Dashboard Viewed,2
U101849,2025-05-15,Template Used,2
U101849,2025-05-18,Template Used,2
U101849,2025-05-18,Report Exported,4
U101849,2025-05-19,Automation Run,2
U101849,2025-05-19,Workflow Created,3
U101849,2025-06-12,Automation Run,4
U101849,2025-06-12,Automation Run,2
U101849,2025-07-02,Workflow Created,4
U101849,2025-07-10,Template Used,2
U101849,2025-07-17,Integration Connected,4
U101849,2025-07-17,Report Exported,1
U101849,2025-07-17,Automation Run,1
U101849,2025-08-03,Integration Connected,4
U101849,2025-08-03,Workflow Created,4
U101849,2025-08-07,Workflow Created,2
U101849,2025-08-07,Automation Run,3
U101849,2025-08-31,AI Recommendation Used,4
U101849,2025-08-31,Dashboard Viewed,2
U101849,2025-09-08,Automation Run,4
U101849,2025-09-08,Report Exported,2
U101849,2025-09-08,Dashboard Viewed,1
U101849,2025-09-24,Dashboard Viewed,3
U101849,2025-09-24,Automation Run,1
U101849,2025-10-06,Integration Connected,1
U101849,2025-10-15,Automation Run,4
U101849,2025-11-11,Dashboard Viewed,2
U101849,2025-11-11,AI Recommendation Used,4
U101849,2025-11-26,Integration Connected,4
U101849,2025-11-26,Report Exported,4
U101849,2025-11-26,Report Exported,1
U101849,2025-11-26,Team Invite Sent,2
U101849,2025-12-16,Workflow Created,1
U101849,2025-12-16,Automation Run,4
U101849,2025-12-16,Integration Connected,1
U101849,2025-12-27,Dashboard Viewed,1
U101849,2025-12-27,Dashboard Viewed,2
U101849,2025-12-27,Template Used,2
U101282,2025-05-15,Automation Run,2
U101282,2025-05-15,Template Used,1
U101636,2025-04-11,Template Used,4
U101636,2025-04-11,Workflow Created,4
U101636,2025-04-19,AI Recommendation Used,2
U101636,2025-04-29,Dashboard Viewed,2
U101636,2025-05-07,Dashboard Viewed,1
U101636,2025-05-07,Workflow Created,2
U101636,2025-05-16,Integration Connected,3
U101636,2025-06-05,Dashboard Viewed,4
U101636,2025-07-03,Template Used,1
U101636,2025-08-03,Report Exported,2
U101636,2025-08-03,Workflow Created,1
U101636,2025-08-03,Automation Run,4
U101636,2025-08-29,Workflow Created,3
U101636,2025-08-29,Automation Run,2
U101636,2025-09-29,Dashboard Viewed,3
U101636,2025-09-29,AI Recommendation Used,4
U101636,2025-09-29,Dashboard Viewed,4
U101636,2025-09-29,Template Used,4
U101636,2025-09-29,Automation Run,3
U101636,2025-09-29,Dashboard Viewed,3
U101636,2025-09-29,Dashboard Viewed,4
U101636,2025-11-14,Integration Connected,1
U101636,2025-11-14,Dashboard Viewed,3
U101636,2025-11-14,Integration Connected,3
U105091,2025-04-03,Integration Connected,2
U105091,2025-04-08,Team Invite Sent,3
U105091,2025-04-08,Workflow Created,2
U105091,2025-04-23,Automation Run,4
U105091,2025-04-24,Automation Run,2
U105091,2025-04-24,Dashboard Viewed,4
U105091,2025-04-24,Report Exported,3
U105091,2025-04-24,Team Invite Sent,2
U105091,2025-05-26,Template Used,2
U105091,2025-05-26,Dashboard Viewed,3
U105091,2025-05-26,Team Invite Sent,3
U105091,2025-06-25,Template Used,2
U105091,2025-06-26,Integration Connected,2
U105091,2025-07-09,Report Exported,4
U105091,2025-07-09,Workflow Created,3
U105091,2025-07-09,Template Used,1
U105091,2025-07-09,Dashboard Viewed,4
U105091,2025-07-22,Dashboard Viewed,2
