user_id,signup_date,acquisition_channel,segment,device,region,company_size,quality_score,acquisition_cost,activated,trial_started,subscription_status,plan,subscription_date,monthly_price
U104190,2025-04-22,Organic Search,Sales Team,Mobile,APAC,11-50,1.018,6.35,True,False,Free,Free,,0
U100678,2025-04-23,Content,Ops Manager,Tablet,North America,51-200,1.288,5.95,True,False,Free,Free,,0
U107637,2025-04-23,Referral,Sales Team,Desktop,North America,1-10,1.584,5.52,True,False,Free,Free,,0
U102319,2025-04-23,Paid Search,Ops Manager,Mobile,North America,51-200,1.265,7.92,False,False,Free,Free,,0
U104592,2025-04-23,Social,Ops Manager,Desktop,North America,1-10,0.749,40.76,True,False,Free,Free,,0
U104475,2025-04-23,Paid Search,Sales Team,Desktop,Europe,11-50,0.807,41.82,False,False,Free,Free,,0
U101474,2025-04-23,Organic Search,Ops Manager,Desktop,North America,1-10,1.707,14.83,False,False,Free,Free,,0
U102749,2025-04-23,Content,Sales Team,Desktop,North America,201-1000,0.779,35.98,False,False,Free,Free,,0
U100907,2025-04-23,Paid Search,Founder,Mobile,North America,11-50,1.093,27.75,True,False,Free,Free,,0
U108381,2025-04-23,Paid Search,Founder,Desktop,North America,1-10,0.743,11.68,True,False,Free,Free,,0
U102632,2025-04-23,Paid Search,Marketing Team,Desktop,LATAM,1-10,0.771,25.44,False,False,Free,Free,,0
U102098,2025-04-23,Paid Search,Founder,Mobile,APAC,201-1000,1.02,66.27,False,False,Free,Free,,0
U103507,2025-04-23,Social,Marketing Team,Desktop,North America,11-50,0.283,38.8,False,False,Free,Free,,0
U101558,2025-04-23,Social,Ops Manager,Mobile,North America,201-1000,1.005,13.86,False,False,Free,Free,,0
U106441,2025-04-23,Social,Founder,Desktop,Europe,11-50,0.886,32.89,True,False,Free,Free,,0
U107687,2025-04-23,Organic Search,Ops Manager,Desktop,North America,51-200,1.033,22.84,True,True,Trial,Free,,0
U107424,2025-04-23,Organic Search,Sales Team,Mobile,APAC,51-200,1.187,30.6,False,False,Free,Free,,0
U104007,2025-04-23,Paid Search,Founder,Desktop,APAC,1-10,0.941,21.21,False,False,Free,Free,,0
U102616,2025-04-23,Paid Search,Sales Team,Desktop,APAC,1-10,0.65,26.62,False,False,Free,Free,,0
U103355,2025-04-23,Social,Founder,Desktop,Europe,51-200,0.287,25.23,False,False,Free,Free,,0
U105963,2025-04-23,Content,Sales Team,Desktop,North America,1-10,1.038,20.09,True,True,Trial,Free,,0
U103298,2025-04-23,Organic Search,Sales Team,Mobile,Europe,11-50,0.725,37.86,False,False,Free,Free,,0
U103056,2025-04-23,Organic Search,Founder,Desktop,North America,1-10,1.523,21.17,True,True,Trial,Free,,0
U101332,2025-04-23,Referral,Ops Manager,Desktop,North America,11-50,1.845,14.91,False,False,Free,Free,,0
U101570,2025-04-23,Social,Founder,Desktop,North America,51-200,1.024,9.58,True,True,Trial,Free,,0
U101321,2025-04-23,Social,Ops Manager,Mobile,Europe,51-200,1.17,16.86,True,False,Free,Free,,0
U103939,2025-04-23,Social,Founder,Tablet,Europe,11-50,0.916,17.06,False,False,Free,Free,,0
U103935,2025-04-23,Referral,Founder,Desktop,APAC,51-200,1.707,3.2,True,True,Trial,Free,,0
U101725,2025-04-23,Content,Sales Team,Desktop,APAC,201-1000,0.792,31.77,False,False,Free,Free,,0
U106349,2025-04-23,Partnership,Marketing Team,Mobile,Europe,1-10,1.017,5.44,False,False,Free,Free,,0
U101127,2025-04-24,Organic Search,Founder,Desktop,Europe,51-200,0.875,19.64,False,False,Free,Free,,0
U102358,2025-04-24,Paid Search,Marketing Team,Tablet,Europe,1-10,0.606,12.08,False,False,Free,Free,,0
U102676,2025-04-24,Organic Search,Ops Manager,Mobile,North America,11-50,1.541,3.91,False,False,Free,Free,,0
U108412,2025-04-24,Paid Search,Marketing Team,Desktop,North America,201-1000,0.715,52.99,False,False,Free,Free,,0
U103967,2025-04-24,Social,Sales Team,Mobile,Europe,11-50,1.271,30.01,True,False,Free,Free,,0
U102330,2025-04-24,Paid Search,Sales Team,Desktop,North America,11-50,0.567,37.64,False,False,Free,Free,,0
U100581,2025-04-24,Partnership,Founder,Desktop,North America,1-10,1.81,9.74,True,True,Paid,Scale,2025-05-01,149
U107792,2025-04-24,Partnership,Ops Manager,Mobile,North America,1-10,1.848,4.25,True,True,Trial,Free,,0
U106302,2025-04-24,Organic Search,Ops Manager,Desktop,LATAM,1-10,1.548,5.94,False,False,Free,Free,,0
U105136,2025-04-24,Paid Search,Ops Manager,Tablet,APAC,1-10,1.217,7.75,True,False,Free,Free,,0
U103557,2025-04-24,Paid Search,Sales Team,Mobile,LATAM,201-1000,1.057,13.88,False,False,Free,Free,,0
U101269,2025-04-24,Content,Ops Manager,Desktop,North America,1-10,1.247,5.32,True,False,Free,Free,,0
U102500,2025-04-24,Referral,Founder,Desktop,Europe,11-50,1.304,32.96,False,False,Free,Free,,0
U106876,2025-04-24,Content,Founder,Desktop,Europe,1-10,1.067,44.32,True,False,Free,Free,,0
U101819,2025-04-24,Organic Search,Ops Manager,Mobile,North America,1-10,1.071,22.33,False,False,Free,Free,,0
U107501,2025-04-24,Organic Search,Marketing Team,Desktop,LATAM,51-200,0.788,13.85,True,False,Free,Free,,0
U106006,2025-04-24,Social,Student / Hobby,Mobile,LATAM,11-50,0.727,12.36,False,False,Free,Free,,0
U100203,2025-04-24,Organic Search,Founder,Desktop,North America,201-1000,1.259,42.95,True,False,Free,Free,,0
U104114,2025-04-24,Paid Search,Student / Hobby,Desktop,APAC,1-10,0.25,143.31,False,False,Free,Free,,0
U100090,2025-04-24,Organic Search,Sales Team,Tablet,APAC,1-10,1.269,0.97,False,False,Free,Free,,0
U106356,2025-04-24,Social,Student / Hobby,Desktop,North America,201-1000,0.374,41.42,False,False,Free,Free,,0
U102552,2025-04-24,Organic Search,Marketing Team,Mobile,Europe,1-10,1.006,13.42,False,False,Free,Free,,0
U104818,2025-04-24,Organic Search,Ops Manager,Desktop,North America,11-50,1.193,8.44,True,False,Free,Free,,0
U104901,2025-04-24,Organic Search,Ops Manager,Desktop,North America,1-10,0.895,13.91,False,False,Free,Free,,0
U105981,2025-04-24,Social,Sales Team,Desktop,North America,11-50,0.688,72.13,False,False,Free,Free,,0
U103603,2025-04-24,Organic Search,Marketing Team,Tablet,Europe,51-200,0.971,8.36,True,True,Paid,Growth,2025-04-30,59
U105573,2025-04-24,Referral,Sales Team,Desktop,Europe,1-10,1.259,20.0,False,False,Free,Free,,0
U103490,2025-04-24,Referral,Ops Manager,Desktop,North America,51-200,1.824,4.47,True,True,Paid,Scale,2025-05-02,149
U106202,2025-04-24,Social,Marketing Team,Desktop,Europe,51-200,0.536,46.43,False,False,Free,Free,,0
U107864,2025-04-24,Social,Sales Team,Desktop,Europe,11-50,0.757,32.42,True,False,Free,Free,,0
U101853,2025-04-24,Social,Founder,Desktop,APAC,1-10,0.727,19.28,False,False,Free,Free,,0
U108468,2025-04-25,Organic Search,Marketing Team,Mobile,North America,1-10,0.871,18.01,False,False,Free,Free,,0
U103562,2025-04-25,Paid Search,Ops Manager,Mobile,APAC,11-50,1.05,2.74,False,False,Free,Free,,0
U106815,2025-04-25,Paid Search,Ops Manager,Mobile,LATAM,51-200,0.997,15.54,False,False,Free,Free,,0
U101687,2025-04-25,Referral,Sales Team,Mobile,North America,11-50,1.305,5.99,False,False,Free,Free,,0
U103345,2025-04-25,Paid Search,Sales Team,Desktop,North America,1000+,0.763,22.29,True,False,Free,Free,,0
U108401,2025-04-25,Social,Ops Manager,Desktop,APAC,1-10,0.754,18.58,False,False,Free,Free,,0
U104762,2025-04-25,Paid Search,Ops Manager,Desktop,North America,1-10,1.014,4.2,True,True,Paid,Scale,2025-05-01,149
U106786,2025-04-25,Partnership,Founder,Desktop,North America,1-10,1.301,8.85,True,True,Paid,Growth,2025-05-01,59
U100504,2025-04-25,Referral,Ops Manager,Desktop,North America,1-10,1.448,22.86,True,True,Trial,Free,,0
U108466,2025-04-25,Partnership,Ops Manager,Tablet,APAC,1-10,1.793,9.0,False,False,Free,Free,,0
U107481,2025-04-25,Organic Search,Founder,Tablet,North America,1-10,1.149,16.48,False,False,Free,Free,,0
U100278,2025-04-25,Paid Search,Ops Manager,Desktop,LATAM,51-200,1.11,23.22,False,False,Free,Free,,0
U101175,2025-04-25,Organic Search,Sales Team,Desktop,North America,11-50,1.134,38.93,True,True,Paid,Growth,2025-04-29,59
U102173,2025-04-25,Social,Sales Team,Desktop,North America,1-10,1.079,29.12,False,False,Free,Free,,0
U106050,2025-04-25,Referral,Founder,Mobile,Europe,51-200,1.653,6.75,True,False,Free,Free,,0
U100576,2025-04-25,Referral,Marketing Team,Desktop,North America,201-1000,0.758,4.21,True,False,Free,Free,,0
U107171,2025-04-25,Paid Search,Founder,Desktop,North America,1000+,0.91,15.64,True,False,Free,Free,,0
U107783,2025-04-25,Organic Search,Founder,Desktop,MEA,1-10,1.155,8.98,False,False,Free,Free,,0
U105179,2025-04-25,Content,Sales Team,Desktop,North America,1-10,1.083,12.1,True,False,Free,Free,,0
U102135,2025-04-25,Organic Search,Ops Manager,Mobile,North America,51-200,1.388,38.63,True,True,Trial,Free,,0
U102070,2025-04-25,Social,Founder,Mobile,LATAM,11-50,0.862,45.15,False,False,Free,Free,,0
U102067,2025-04-25,Paid Search,Founder,Desktop,APAC,51-200,1.066,24.41,True,True,Paid,Starter,2025-04-26,19
U102717,2025-04-25,Organic Search,Founder,Mobile,APAC,1-10,1.359,6.33,False,False,Free,Free,,0
U102063,2025-04-25,Partnership,Ops Manager,Desktop,Europe,1-10,1.451,9.76,False,False,Free,Free,,0
U104761,2025-04-25,Paid Search,Ops Manager,Desktop,North America,51-200,0.835,31.4,False,False,Free,Free,,0
U102170,2025-04-25,Content,Founder,Mobile,APAC,1-10,1.36,29.49,False,False,Free,Free,,0
U104535,2025-04-25,Referral,Founder,Mobile,APAC,201-1000,1.546,7.77,False,False,Free,Free,,0
U107498,2025-04-25,Organic Search,Marketing Team,Desktop,North America,1-10,0.846,23.37,False,False,Free,Free,,0
U101688,2025-04-25,Organic Search,Sales Team,Mobile,North America,11-50,1.118,10.77,True,True,Paid,Starter,2025-04-27,19
U106568,2025-04-25,Referral,Sales Team,Desktop,Europe,11-50,1.232,15.61,False,False,Free,Free,,0
U108284,2025-04-25,Partnership,Marketing Team,Desktop,LATAM,11-50,1.226,13.77,False,False,Free,Free,,0
U100438,2025-04-25,Organic Search,Ops Manager,Desktop,Europe,11-50,1.476,14.48,True,False,Free,Free,,0
U102481,2025-04-25,Referral,Founder,Desktop,Europe,11-50,1.531,3.04,True,True,Trial,Free,,0
U106287,2025-04-25,Organic Search,Sales Team,Desktop,APAC,11-50,1.48,8.77,True,False,Free,Free,,0
U104137,2025-04-25,Organic Search,Founder,Desktop,APAC,51-200,1.34,5.3,False,False,Free,Free,,0
U105070,2025-04-25,Content,Sales Team,Desktop,North America,51-200,0.922,4.5,True,True,Trial,Free,,0
U104764,2025-04-26,Organic Search,Founder,Mobile,North America,1-10,1.34,24.16,True,True,Paid,Growth,2025-04-27,59
U107631,2025-04-26,Content,Marketing Team,Desktop,Europe,11-50,1.12,7.37,False,False,Free,Free,,0
U104898,2025-04-26,Organic Search,Marketing Team,Desktop,North America,1-10,0.984,31.27,True,True,Paid,Starter,2025-04-27,19
U104587,2025-04-26,Organic Search,Sales Team,Mobile,Europe,11-50,0.779,26.75,False,False,Free,Free,,0
U100210,2025-04-26,Organic Search,Sales Team,Desktop,North America,1-10,0.539,28.99,False,False,Free,Free,,0
U100809,2025-04-26,Organic Search,Ops Manager,Mobile,APAC,11-50,1.609,5.19,True,True,Paid,Starter,2025-04-30,19
U106316,2025-04-26,Social,Sales Team,Desktop,APAC,11-50,0.832,41.17,False,False,Free,Free,,0
U103409,2025-04-26,Organic Search,Student / Hobby,Mobile,North America,11-50,0.25,132.3,False,False,Free,Free,,0
U101881,2025-04-26,Organic Search,Student / Hobby,Desktop,Europe,1-10,0.552,7.65,False,False,Free,Free,,0
U105074,2025-04-26,Paid Search,Marketing Team,Desktop,North America,1000+,0.735,29.09,False,False,Free,Free,,0
U104244,2025-04-26,Referral,Founder,Desktop,Europe,201-1000,1.141,6.18,False,False,Free,Free,,0
U104861,2025-04-26,Paid Search,Sales Team,Desktop,LATAM,1-10,0.738,14.5,False,False,Free,Free,,0
U107537,2025-04-26,Referral,Ops Manager,Desktop,LATAM,11-50,1.913,6.75,True,True,Paid,Starter,2025-04-30,19
U103329,2025-04-26,Paid Search,Founder,Mobile,North America,1-10,0.863,12.12,False,False,Free,Free,,0
U103180,2025-04-26,Content,Sales Team,Desktop,North America,51-200,0.852,17.74,True,False,Free,Free,,0
U106539,2025-04-26,Content,Sales Team,Mobile,APAC,1-10,1.17,8.59,False,False,Free,Free,,0
U102268,2025-04-26,Organic Search,Founder,Tablet,LATAM,1-10,1.194,14.42,True,False,Free,Free,,0
U103375,2025-04-26,Content,Founder,Mobile,North America,51-200,1.398,40.94,True,False,Free,Free,,0
U106201,2025-04-26,Organic Search,Sales Team,Desktop,APAC,201-1000,1.12,9.18,True,False,Free,Free,,0
U104813,2025-04-26,Referral,Sales Team,Desktop,APAC,51-200,1.47,13.37,True,True,Trial,Free,,0
U106359,2025-04-26,Content,Ops Manager,Mobile,Europe,51-200,1.171,7.02,False,False,Free,Free,,0
U101033,2025-04-26,Social,Marketing Team,Desktop,North America,1-10,1.129,31.47,True,False,Free,Free,,0
U100745,2025-04-26,Referral,Sales Team,Desktop,Europe,201-1000,1.244,25.33,False,False,Free,Free,,0
U103846,2025-04-26,Referral,Sales Team,Mobile,North America,1-10,1.521,7.55,False,False,Free,Free,,0
U105502,2025-04-26,Paid Search,Sales Team,Desktop,APAC,1-10,0.928,24.84,True,False,Free,Free,,0
U106924,2025-04-26,Organic Search,Sales Team,Desktop,North America,201-1000,0.875,23.84,False,False,Free,Free,,0
U107741,2025-04-26,Referral,Founder,Desktop,APAC,11-50,1.379,8.18,True,True,Paid,Growth,2025-05-04,59
U106437,2025-04-26,Organic Search,Founder,Desktop,APAC,1-10,1.514,22.86,True,False,Free,Free,,0
U105017,2025-04-26,Organic Search,Ops Manager,Desktop,North America,11-50,1.41,18.82,True,True,Trial,Free,,0
U103525,2025-04-26,Content,Ops Manager,Mobile,LATAM,1-10,1.768,4.71,False,False,Free,Free,,0
U101476,2025-04-26,Organic Search,Sales Team,Mobile,North America,201-1000,1.133,41.76,True,True,Trial,Free,,0
U102541,2025-04-26,Organic Search,Ops Manager,Mobile,Europe,51-200,1.549,27.78,True,True,Paid,Starter,2025-05-01,19
U100470,2025-04-26,Content,Sales Team,Desktop,North America,201-1000,1.137,4.77,True,False,Free,Free,,0
U107847,2025-04-26,Paid Search,Marketing Team,Desktop,North America,1-10,0.913,37.43,False,False,Free,Free,,0
U105805,2025-04-26,Content,Founder,Desktop,North America,201-1000,0.982,27.55,False,False,Free,Free,,0
U102975,2025-04-26,Content,Marketing Team,Mobile,MEA,11-50,0.672,60.37,False,False,Free,Free,,0
U104719,2025-04-26,Partnership,Student / Hobby,Desktop,North America,1-10,0.479,35.44,False,False,Free,Free,,0
U101506,2025-04-26,Social,Ops Manager,Desktop,North America,1-10,1.316,21.53,False,False,Free,Free,,0
U105120,2025-04-26,Paid Search,Marketing Team,Mobile,North America,11-50,1.095,4.96,True,True,Trial,Free,,0
U107670,2025-04-27,Content,Sales Team,Mobile,North America,11-50,1.415,15.19,False,False,Free,Free,,0
U105247,2025-04-27,Paid Search,Founder,Desktop,Europe,1-10,0.833,54.96,False,False,Free,Free,,0
U108346,2025-04-27,Referral,Ops Manager,Desktop,North America,51-200,1.881,9.05,True,True,Paid,Scale,2025-05-02,149
U104031,2025-04-27,Paid Search,Sales Team,Desktop,North America,1-10,0.918,25.37,False,False,Free,Free,,0
U105838,2025-04-27,Social,Ops Manager,Mobile,Europe,11-50,0.832,18.95,True,True,Paid,Starter,2025-05-01,19
U106333,2025-04-27,Paid Search,Sales Team,Desktop,North America,51-200,0.579,53.78,False,False,Free,Free,,0
U102198,2025-04-27,Referral,Student / Hobby,Desktop,North America,11-50,0.653,17.45,True,True,Trial,Free,,0
U103933,2025-04-27,Content,Founder,Desktop,APAC,11-50,1.697,3.19,True,True,Trial,Free,,0
U103413,2025-04-27,Paid Search,Ops Manager,Desktop,MEA,11-50,0.999,20.02,False,False,Free,Free,,0
U106225,2025-04-27,Social,Founder,Desktop,Europe,11-50,1.389,18.52,False,False,Free,Free,,0
U107516,2025-04-27,Paid Search,Ops Manager,Tablet,Europe,1-10,1.042,9.13,True,False,Free,Free,,0
U107909,2025-04-27,Social,Sales Team,Tablet,Europe,51-200,0.937,32.17,True,False,Free,Free,,0
U107049,2025-04-27,Referral,Ops Manager,Desktop,North America,1-10,1.465,9.2,True,False,Free,Free,,0
U105109,2025-04-27,Organic Search,Sales Team,Desktop,North America,201-1000,0.782,26.65,False,False,Free,Free,,0
U102721,2025-04-27,Organic Search,Founder,Desktop,MEA,1-10,0.971,18.32,False,False,Free,Free,,0
U104420,2025-04-27,Paid Search,Ops Manager,Mobile,North America,1-10,1.223,2.65,False,False,Free,Free,,0
U104339,2025-04-27,Organic Search,Ops Manager,Desktop,Europe,1-10,1.361,11.23,False,False,Free,Free,,0
U101970,2025-04-27,Social,Sales Team,Desktop,North America,51-200,0.518,58.43,False,False,Free,Free,,0
U107603,2025-04-27,Organic Search,Sales Team,Mobile,APAC,51-200,0.941,15.81,True,False,Free,Free,,0
U107706,2025-04-27,Paid Search,Ops Manager,Desktop,Europe,1000+,0.81,25.64,False,False,Free,Free,,0
U103767,2025-04-27,Organic Search,Founder,Mobile,North America,201-1000,1.082,8.64,False,False,Free,Free,,0
U103752,2025-04-27,Content,Ops Manager,Tablet,North America,11-50,1.121,4.0,False,False,Free,Free,,0
U102540,2025-04-27,Referral,Founder,Mobile,Europe,1-10,1.594,15.89,True,True,Paid,Scale,2025-04-29,149
U108183,2025-04-27,Social,Sales Team,Mobile,North America,11-50,0.914,32.34,False,False,Free,Free,,0
U106613,2025-04-27,Referral,Ops Manager,Mobile,Europe,51-200,1.488,19.25,True,False,Free,Free,,0
U104135,2025-04-27,Organic Search,Ops Manager,Mobile,Europe,1-10,1.216,5.46,True,False,Free,Free,,0
U103911,2025-04-27,Organic Search,Ops Manager,Desktop,North America,11-50,1.606,6.74,False,False,Free,Free,,0
U104373,2025-04-27,Referral,Founder,Desktop,North America,1-10,1.775,4.04,False,False,Free,Free,,0
U106459,2025-04-27,Social,Founder,Desktop,North America,51-200,0.8,21.31,False,False,Free,Free,,0
U103744,2025-04-27,Content,Marketing Team,Desktop,Europe,11-50,1.153,3.91,False,False,Free,Free,,0
U104266,2025-04-27,Organic Search,Sales Team,Desktop,Europe,1-10,0.821,36.4,True,True,Trial,Free,,0
U104134,2025-04-27,Social,Founder,Desktop,APAC,11-50,1.317,11.51,False,False,Free,Free,,0
U107967,2025-04-27,Paid Search,Founder,Desktop,Europe,1-10,0.969,61.15,False,False,Free,Free,,0
U106673,2025-04-27,Content,Sales Team,Desktop,North America,11-50,0.834,14.11,False,False,Free,Free,,0
U104620,2025-04-27,Paid Search,Marketing Team,Desktop,North America,11-50,1.037,15.35,True,False,Free,Free,,0
U102690,2025-04-27,Partnership,Founder,Mobile,Europe,11-50,1.914,4.42,False,False,Free,Free,,0
U101438,2025-04-28,Paid Search,Sales Team,Desktop,LATAM,1-10,0.743,8.59,False,False,Free,Free,,0
U103893,2025-04-28,Social,Founder,Mobile,North America,11-50,1.161,5.01,False,False,Free,Free,,0
U102778,2025-04-28,Social,Ops Manager,Tablet,LATAM,11-50,0.854,7.88,False,False,Free,Free,,0
U100730,2025-04-28,Organic Search,Sales Team,Desktop,North America,1-10,0.855,11.04,False,False,Free,Free,,0
U106529,2025-04-28,Organic Search,Ops Manager,Desktop,Europe,51-200,1.082,11.62,True,False,Free,Free,,0
U103560,2025-04-28,Content,Student / Hobby,Desktop,North America,11-50,0.74,41.76,False,False,Free,Free,,0
U104512,2025-04-28,Partnership,Marketing Team,Desktop,LATAM,1-10,1.362,7.44,False,False,Free,Free,,0
U105675,2025-04-28,Social,Sales Team,Desktop,North America,11-50,0.267,25.12,False,False,Free,Free,,0
U102032,2025-04-28,Content,Sales Team,Desktop,North America,1-10,0.733,17.99,True,False,Free,Free,,0
U106590,2025-04-28,Paid Search,Ops Manager,Desktop,APAC,11-50,0.776,17.97,False,False,Free,Free,,0
U100840,2025-04-28,Organic Search,Sales Team,Mobile,North America,51-200,1.253,8.03,True,False,Free,Free,,0
U100648,2025-04-28,Paid Search,Sales Team,Desktop,North America,11-50,0.707,2.79,True,False,Free,Free,,0
U100172,2025-04-28,Referral,Founder,Desktop,APAC,51-200,1.174,21.41,False,False,Free,Free,,0
U107211,2025-04-28,Paid Search,Ops Manager,Mobile,North America,11-50,0.844,24.25,True,False,Free,Free,,0
U107252,2025-04-28,Partnership,Ops Manager,Mobile,Europe,1-10,1.844,7.67,False,False,Free,Free,,0
U100304,2025-04-28,Content,Student / Hobby,Mobile,Europe,1-10,0.858,20.1,False,False,Free,Free,,0
U108151,2025-04-28,Organic Search,Ops Manager,Desktop,North America,1-10,1.303,23.13,True,False,Free,Free,,0
U101827,2025-04-28,Content,Marketing Team,Desktop,APAC,1-10,0.584,66.26,True,False,Free,Free,,0
U100721,2025-04-28,Organic Search,Founder,Desktop,LATAM,1-10,1.13,40.12,True,True,Paid,Starter,2025-05-03,19
U100500,2025-04-28,Paid Search,Sales Team,Desktop,Europe,1-10,1.027,28.65,True,False,Free,Free,,0
U103407,2025-04-28,Paid Search,Marketing Team,Mobile,North America,11-50,1.19,23.4,False,False,Free,Free,,0
U107404,2025-04-28,Referral,Founder,Desktop,North America,201-1000,1.501,3.8,True,False,Free,Free,,0
U105858,2025-04-28,Organic Search,Sales Team,Desktop,North America,51-200,0.989,32.04,False,False,Free,Free,,0
U103722,2025-04-28,Content,Student / Hobby,Desktop,North America,1-10,0.518,68.57,False,False,Free,Free,,0
U107944,2025-04-28,Paid Search,Ops Manager,Mobile,North America,1-10,0.988,6.76,False,False,Free,Free,,0
U105811,2025-04-28,Referral,Founder,Desktop,North America,1-10,1.655,7.87,True,True,Trial,Free,,0
U105066,2025-04-28,Referral,Student / Hobby,Mobile,Europe,201-1000,0.494,53.63,False,False,Free,Free,,0
U106994,2025-04-29,Paid Search,Founder,Desktop,North America,201-1000,1.162,11.16,False,False,Free,Free,,0
U102564,2025-04-29,Organic Search,Sales Team,Desktop,Europe,1-10,0.862,13.18,False,False,Free,Free,,0
U105797,2025-04-29,Paid Search,Ops Manager,Desktop,MEA,1-10,1.054,23.74,True,False,Free,Free,,0
U102111,2025-04-29,Organic Search,Ops Manager,Desktop,Europe,51-200,1.383,5.12,False,False,Free,Free,,0
U103917,2025-04-29,Social,Sales Team,Desktop,APAC,51-200,0.962,23.67,False,False,Free,Free,,0
U100183,2025-04-29,Organic Search,Student / Hobby,Desktop,North America,11-50,0.555,21.94,False,False,Free,Free,,0
U104811,2025-04-29,Organic Search,Student / Hobby,Desktop,LATAM,11-50,0.38,11.43,False,False,Free,Free,,0
U104127,2025-04-29,Paid Search,Founder,Mobile,Europe,11-50,0.842,4.53,False,False,Free,Free,,0
U101622,2025-04-29,Paid Search,Sales Team,Desktop,LATAM,1-10,0.732,26.6,True,False,Free,Free,,0
U104110,2025-04-29,Organic Search,Sales Team,Mobile,APAC,1-10,0.788,19.51,False,False,Free,Free,,0
U101475,2025-04-29,Referral,Sales Team,Desktop,North America,1-10,1.109,8.14,False,False,Free,Free,,0
U105533,2025-04-29,Paid Search,Ops Manager,Desktop,Europe,51-200,1.088,17.64,False,False,Free,Free,,0
U103554,2025-04-29,Referral,Sales Team,Desktop,Europe,51-200,1.354,4.06,True,False,Free,Free,,0
U106867,2025-04-29,Paid Search,Founder,Mobile,APAC,11-50,1.24,15.77,True,False,Free,Free,,0
U100860,2025-04-29,Paid Search,Ops Manager,Tablet,Europe,1-10,1.038,34.45,False,False,Free,Free,,0
U103233,2025-04-29,Organic Search,Marketing Team,Desktop,Europe,1-10,0.731,22.29,False,False,Free,Free,,0
U102955,2025-04-29,Organic Search,Student / Hobby,Desktop,North America,11-50,0.558,22.16,False,False,Free,Free,,0
U105893,2025-04-29,Organic Search,Sales Team,Desktop,LATAM,11-50,1.023,16.17,False,False,Free,Free,,0
U104349,2025-04-29,Content,Ops Manager,Desktop,Europe,1-10,1.516,20.76,False,False,Free,Free,,0
U104196,2025-04-29,Organic Search,Sales Team,Desktop,APAC,1-10,1.151,24.2,True,False,Free,Free,,0
U106775,2025-04-29,Organic Search,Marketing Team,Tablet,North America,11-50,1.281,14.23,False,False,Free,Free,,0
U100958,2025-04-29,Organic Search,Student / Hobby,Mobile,North America,11-50,0.495,101.02,False,False,Free,Free,,0
U101132,2025-04-29,Content,Founder,Desktop,North America,11-50,1.42,15.19,True,False,Free,Free,,0
U108196,2025-04-29,Social,Ops Manager,Desktop,APAC,11-50,0.879,32.42,False,False,Free,Free,,0
U104875,2025-04-29,Content,Ops Manager,Desktop,APAC,1-10,1.628,6.34,True,True,Trial,Free,,0
U102474,2025-04-29,Organic Search,Founder,Desktop,LATAM,1-10,0.851,48.28,False,False,Free,Free,,0
U105469,2025-04-29,Social,Marketing Team,Desktop,Europe,1-10,0.626,12.75,True,False,Free,Free,,0
U104393,2025-04-29,Content,Sales Team,Desktop,APAC,1-10,1.323,19.95,False,False,Free,Free,,0
U106544,2025-04-29,Paid Search,Student / Hobby,Mobile,APAC,11-50,0.784,9.13,False,False,Free,Free,,0
U101357,2025-04-30,Referral,Marketing Team,Mobile,APAC,1-10,1.14,34.44,False,False,Free,Free,,0
U101776,2025-04-30,Content,Founder,Desktop,North America,201-1000,1.293,7.36,True,False,Free,Free,,0
U101366,2025-04-30,Organic Search,Sales Team,Desktop,North America,51-200,0.564,15.83,False,False,Free,Free,,0
U102016,2025-04-30,Organic Search,Student / Hobby,Desktop,North America,51-200,0.516,40.46,False,False,Free,Free,,0
U103894,2025-04-30,Paid Search,Ops Manager,Desktop,North America,201-1000,0.92,6.26,False,False,Free,Free,,0
U100148,2025-04-30,Referral,Founder,Desktop,North America,1-10,1.863,26.06,True,False,Free,Free,,0
U102256,2025-04-30,Social,Founder,Mobile,North America,11-50,0.72,63.47,False,False,Free,Free,,0
U100356,2025-04-30,Social,Ops Manager,Desktop,Europe,201-1000,0.885,33.5,False,False,Free,Free,,0
U103403,2025-04-30,Referral,Ops Manager,Tablet,APAC,11-50,1.735,0.99,True,False,Free,Free,,0
U102000,2025-04-30,Paid Search,Marketing Team,Desktop,North America,201-1000,0.719,15.27,True,False,Free,Free,,0
U102496,2025-04-30,Organic Search,Sales Team,Mobile,APAC,201-1000,0.973,12.56,False,False,Free,Free,,0
U100505,2025-04-30,Organic Search,Ops Manager,Tablet,North America,1-10,0.898,12.6,False,False,Free,Free,,0
U101696,2025-04-30,Organic Search,Founder,Desktop,LATAM,11-50,0.903,22.97,False,False,Free,Free,,0
U106363,2025-04-30,Paid Search,Sales Team,Mobile,MEA,1000+,1.24,14.11,False,False,Free,Free,,0
U108238,2025-04-30,Paid Search,Ops Manager,Desktop,LATAM,1-10,1.392,8.57,False,False,Free,Free,,0
U100843,2025-04-30,Organic Search,Student / Hobby,Mobile,North America,1-10,0.656,14.27,False,False,Free,Free,,0
U101216,2025-04-30,Organic Search,Marketing Team,Mobile,North America,1-10,0.801,18.69,False,False,Free,Free,,0
U107476,2025-04-30,Referral,Ops Manager,Desktop,North America,1-10,1.647,5.24,True,False,Free,Free,,0
U106655,2025-04-30,Content,Ops Manager,Mobile,LATAM,51-200,1.252,13.61,False,False,Free,Free,,0
