user_id,signup_date,acquisition_channel,segment,device,region,company_size,quality_score,acquisition_cost,activated,trial_started,subscription_status,plan,subscription_date,monthly_price
U104233,2025-07-11,Content,Sales Team,Desktop,North America,201-1000,1.601,31.85,True,True,Paid,Growth,2025-07-16,59
U107152,2025-07-12,Organic Search,Ops Manager,Desktop,APAC,51-200,1.252,21.01,True,True,Paid,Starter,2025-07-15,19
U107412,2025-07-13,Paid Search,Marketing Team,Desktop,APAC,1-10,0.986,38.7,True,True,Paid,Starter,2025-07-15,19
U101825,2025-07-13,Organic Search,Founder,Tablet,North America,51-200,0.978,14.21,True,True,Paid,Starter,2025-07-19,19
U101172,2025-07-13,Referral,Ops Manager,Mobile,Europe,1-10,1.76,9.86,True,True,Paid,Scale,2025-07-20,149
U101965,2025-07-14,Content,Founder,Mobile,APAC,1-10,1.337,4.7,True,True,Paid,Starter,2025-07-14,19
U101813,2025-07-15,Referral,Ops Manager,Mobile,North America,1-10,1.882,9.44,True,True,Paid,Growth,2025-07-15,59
U100871,2025-07-16,Referral,Sales Team,Mobile,Europe,1-10,1.429,18.34,True,True,Paid,Scale,2025-07-23,149
U105453,2025-07-17,Content,Ops Manager,Desktop,LATAM,11-50,1.256,22.78,True,True,Paid,Starter,2025-07-19,19
U103045,2025-07-18,Referral,Founder,Desktop,North America,1-10,1.336,13.19,True,True,Paid,Growth,2025-07-20,59
U102403,2025-07-20,Paid Search,Founder,Desktop,North America,1-10,0.881,20.57,True,True,Paid,Starter,2025-07-27,19
U102604,2025-07-20,Referral,Ops Manager,Desktop,North America,51-200,1.572,7.24,True,True,Paid,Starter,2025-07-21,19
U104800,2025-07-22,Referral,Founder,Desktop,North America,11-50,1.686,12.32,True,True,Paid,Starter,2025-07-30,19
U103712,2025-07-22,Referral,Ops Manager,Tablet,North America,201-1000,1.877,7.07,True,True,Paid,Starter,2025-07-29,19
U107276,2025-07-22,Referral,Marketing Team,Mobile,Europe,1000+,1.329,14.68,True,True,Paid,Growth,2025-07-22,59
U104683,2025-07-23,Partnership,Founder,Desktop,Europe,11-50,1.322,24.66,True,True,Paid,Growth,2025-07-26,59
U106011,2025-07-23,Organic Search,Ops Manager,Desktop,LATAM,1-10,1.543,13.02,True,True,Paid,Starter,2025-07-27,19
U106450,2025-07-23,Partnership,Ops Manager,Desktop,North America,201-1000,1.559,1.46,True,True,Paid,Growth,2025-07-30,59
U102386,2025-07-24,Social,Ops Manager,Desktop,APAC,1-10,0.798,52.4,True,True,Paid,Starter,2025-07-30,19
U100371,2025-07-24,Referral,Founder,Desktop,Europe,201-1000,1.301,4.66,True,True,Paid,Growth,2025-07-24,59
U108441,2025-07-25,Organic Search,Marketing Team,Desktop,Europe,1-10,1.172,9.29,True,True,Paid,Starter,2025-07-27,19
U105331,2025-07-26,Organic Search,Ops Manager,Desktop,North America,201-1000,1.532,19.84,True,True,Paid,Growth,2025-07-26,59
U104347,2025-07-26,Paid Search,Sales Team,Desktop,Europe,1-10,1.034,19.99,True,True,Paid,Scale,2025-07-26,149
U103821,2025-07-27,Referral,Founder,Mobile,North America,1000+,1.564,11.3,True,True,Paid,Starter,2025-08-04,19
U104115,2025-07-27,Organic Search,Founder,Mobile,North America,11-50,1.571,5.83,True,True,Paid,Starter,2025-07-29,19
U108139,2025-07-28,Paid Search,Ops Manager,Tablet,APAC,11-50,0.874,31.17,True,True,Paid,Growth,2025-07-29,59
U102487,2025-07-29,Content,Marketing Team,Desktop,Europe,1-10,1.342,19.63,True,True,Paid,Growth,2025-08-04,59
U101613,2025-07-29,Content,Ops Manager,Mobile,Europe,11-50,0.977,31.49,True,True,Paid,Growth,2025-08-01,59
U104234,2025-07-29,Referral,Founder,Mobile,Europe,11-50,1.605,13.09,True,True,Paid,Starter,2025-07-30,19
U105795,2025-07-29,Referral,Ops Manager,Desktop,North America,51-200,1.266,13.75,True,True,Paid,Growth,2025-07-30,59
U106797,2025-07-29,Paid Search,Ops Manager,Desktop,Europe,51-200,0.946,14.43,True,True,Paid,Starter,2025-07-31,19
U101331,2025-07-30,Referral,Founder,Desktop,APAC,1-10,1.524,7.55,True,True,Paid,Scale,2025-08-03,149
U104864,2025-07-30,Organic Search,Ops Manager,Desktop,Europe,11-50,1.207,7.73,True,True,Paid,Scale,2025-08-07,149
U100459,2025-08-04,Organic Search,Founder,Desktop,North America,1-10,1.144,2.17,True,True,Paid,Scale,2025-08-12,149
U107856,2025-08-08,Organic Search,Ops Manager,Desktop,MEA,51-200,1.317,15.92,True,True,Paid,Starter,2025-08-15,19
U105467,2025-08-10,Paid Search,Founder,Mobile,North America,1-10,1.09,11.59,True,True,Paid,Starter,2025-08-12,19
U104140,2025-08-10,Organic Search,Ops Manager,Desktop,LATAM,1-10,1.748,19.95,True,True,Paid,Growth,2025-08-11,59
U104401,2025-08-11,Referral,Ops Manager,Desktop,North America,51-200,1.863,1.53,True,True,Paid,Growth,2025-08-17,59
U103726,2025-08-12,Partnership,Marketing Team,Desktop,LATAM,51-200,0.921,15.42,True,True,Paid,Starter,2025-08-15,19
U108472,2025-08-13,Organic Search,Sales Team,Desktop,LATAM,1-10,1.194,5.31,True,True,Paid,Starter,2025-08-13,19
U100426,2025-08-13,Organic Search,Ops Manager,Mobile,APAC,51-200,1.224,8.96,True,True,Paid,Growth,2025-08-16,59
U100630,2025-08-13,Paid Search,Marketing Team,Desktop,LATAM,11-50,0.922,24.14,True,True,Paid,Growth,2025-08-19,59
U101650,2025-08-14,Partnership,Founder,Desktop,North America,1-10,1.15,25.62,True,True,Paid,Starter,2025-08-22,19
U106297,2025-08-15,Organic Search,Founder,Desktop,North America,1-10,1.193,11.17,True,True,Paid,Starter,2025-08-21,19
U107115,2025-08-16,Referral,Marketing Team,Tablet,APAC,201-1000,0.833,3.68,True,True,Paid,Scale,2025-08-17,149
U100168,2025-08-17,Referral,Founder,Desktop,North America,11-50,1.641,7.09,True,True,Paid,Growth,2025-08-25,59
U104667,2025-08-18,Organic Search,Ops Manager,Desktop,MEA,1-10,1.218,5.55,True,True,Paid,Growth,2025-08-18,59
U106906,2025-08-22,Referral,Sales Team,Desktop,Europe,51-200,1.337,56.51,True,True,Paid,Scale,2025-08-26,149
U104264,2025-08-22,Referral,Founder,Desktop,North America,1-10,1.666,19.28,True,True,Paid,Starter,2025-08-25,19
U102187,2025-08-22,Organic Search,Ops Manager,Desktop,APAC,1000+,1.754,4.18,True,True,Paid,Growth,2025-08-27,59
U105443,2025-08-23,Referral,Ops Manager,Desktop,North America,51-200,1.908,17.53,True,True,Paid,Starter,2025-08-30,19
U107735,2025-08-25,Social,Sales Team,Desktop,North America,1-10,1.019,37.01,True,True,Paid,Starter,2025-08-29,19
U107364,2025-08-25,Organic Search,Ops Manager,Desktop,North America,51-200,1.571,40.31,True,True,Paid,Starter,2025-08-28,19
U104460,2025-08-26,Paid Search,Ops Manager,Desktop,North America,1-10,1.265,7.11,True,True,Paid,Starter,2025-08-29,19
U100397,2025-08-27,Referral,Founder,Desktop,North America,1-10,1.841,4.81,True,True,Paid,Starter,2025-08-27,19
U102834,2025-08-27,Referral,Sales Team,Desktop,APAC,201-1000,1.425,14.62,True,True,Paid,Scale,2025-09-02,149
U108337,2025-08-28,Partnership,Ops Manager,Desktop,APAC,1-10,1.651,9.52,True,True,Paid,Growth,2025-08-28,59
U100520,2025-08-28,Partnership,Ops Manager,Desktop,North America,11-50,1.343,3.62,True,True,Paid,Starter,2025-09-01,19
U107718,2025-08-30,Paid Search,Marketing Team,Mobile,Europe,1-10,0.987,12.42,True,True,Paid,Growth,2025-09-02,59
U107431,2025-08-31,Paid Search,Founder,Desktop,North America,11-50,1.17,22.64,True,True,Paid,Starter,2025-09-02,19
U105670,2025-08-31,Referral,Founder,Desktop,North America,11-50,1.859,23.14,True,True,Paid,Growth,2025-09-06,59
U106104,2025-09-01,Paid Search,Ops Manager,Desktop,LATAM,11-50,1.325,10.61,True,True,Paid,Starter,2025-09-01,19
U100508,2025-09-03,Referral,Ops Manager,Desktop,Europe,51-200,1.479,13.01,True,True,Paid,Starter,2025-09-07,19
U106443,2025-09-03,Organic Search,Sales Team,Tablet,APAC,1-10,1.165,16.55,True,True,Paid,Scale,2025-09-04,149
U106716,2025-09-04,Organic Search,Founder,Desktop,North America,201-1000,1.197,24.95,True,True,Paid,Scale,2025-09-06,149
U104335,2025-09-04,Organic Search,Ops Manager,Mobile,Europe,51-200,0.533,46.62,True,True,Paid,Growth,2025-09-07,59
U107082,2025-09-04,Partnership,Ops Manager,Desktop,APAC,11-50,1.379,6.17,True,True,Paid,Growth,2025-09-08,59
U104385,2025-09-06,Referral,Ops Manager,Desktop,North America,1-10,1.798,5.78,True,True,Paid,Starter,2025-09-10,19
U104651,2025-09-07,Paid Search,Ops Manager,Mobile,APAC,51-200,1.223,23.93,True,True,Paid,Starter,2025-09-08,19
U104255,2025-09-08,Referral,Ops Manager,Mobile,North America,11-50,1.645,13.8,True,True,Paid,Starter,2025-09-16,19
U102381,2025-09-09,Partnership,Ops Manager,Mobile,North America,51-200,1.85,3.85,True,True,Paid,Starter,2025-09-10,19
U106664,2025-09-10,Referral,Marketing Team,Desktop,Europe,11-50,1.526,10.97,True,True,Paid,Growth,2025-09-15,59
U107754,2025-09-10,Referral,Founder,Desktop,Europe,11-50,1.962,20.18,True,True,Paid,Starter,2025-09-14,19
U104575,2025-09-10,Referral,Ops Manager,Desktop,Europe,201-1000,1.83,8.9,True,True,Paid,Starter,2025-09-15,19
U107145,2025-09-12,Referral,Founder,Desktop,North America,1-10,1.309,17.83,True,True,Paid,Starter,2025-09-18,19
U103550,2025-09-12,Social,Founder,Desktop,North America,1-10,1.167,25.64,True,True,Paid,Growth,2025-09-16,59
U106733,2025-09-13,Referral,Founder,Desktop,Europe,51-200,1.788,6.76,True,True,Paid,Starter,2025-09-13,19
U102352,2025-09-13,Paid Search,Founder,Mobile,Europe,1-10,1.366,13.64,True,True,Paid,Starter,2025-09-13,19
U102918,2025-09-13,Partnership,Marketing Team,Desktop,North America,1-10,0.783,13.42,True,True,Paid,Scale,2025-09-20,149
U103373,2025-09-14,Organic Search,Founder,Mobile,North America,1-10,0.826,26.69,True,True,Paid,Growth,2025-09-14,59
U108418,2025-09-15,Organic Search,Ops Manager,Desktop,North America,1-10,1.35,9.94,True,True,Paid,Starter,2025-09-16,19
U103650,2025-09-16,Organic Search,Founder,Desktop,North America,1-10,1.399,6.34,True,True,Paid,Starter,2025-09-24,19
U104957,2025-09-16,Referral,Marketing Team,Desktop,North America,1-10,1.533,12.9,True,True,Paid,Growth,2025-09-20,59
U101049,2025-09-17,Referral,Ops Manager,Desktop,APAC,1-10,1.661,12.7,True,True,Paid,Growth,2025-09-24,59
U106483,2025-09-23,Paid Search,Marketing Team,Desktop,Europe,11-50,0.935,7.61,True,True,Paid,Starter,2025-09-30,19
U102270,2025-09-23,Organic Search,Founder,Desktop,North America,1-10,1.243,6.87,True,True,Paid,Growth,2025-10-01,59
U102700,2025-09-24,Content,Founder,Desktop,North America,11-50,1.335,19.13,True,True,Paid,Starter,2025-09-27,19
U107517,2025-09-24,Referral,Student / Hobby,Mobile,Europe,51-200,0.946,16.12,True,True,Paid,Growth,2025-10-01,59
U100704,2025-09-27,Referral,Founder,Desktop,APAC,11-50,1.147,17.37,True,True,Paid,Growth,2025-10-05,59
U105505,2025-09-27,Organic Search,Marketing Team,Desktop,North America,51-200,1.231,6.84,True,True,Paid,Starter,2025-09-30,19
U100858,2025-09-29,Organic Search,Sales Team,Desktop,North America,11-50,1.249,12.82,True,True,Paid,Growth,2025-10-07,59
U103249,2025-09-30,Content,Ops Manager,Desktop,Europe,201-1000,1.562,19.97,True,True,Paid,Growth,2025-10-02,59
U102165,2025-09-30,Content,Ops Manager,Tablet,North America,1-10,1.411,5.69,True,True,Paid,Growth,2025-10-03,59
U108409,2025-10-01,Organic Search,Ops Manager,Desktop,Europe,51-200,1.192,20.26,True,True,Paid,Starter,2025-10-05,19
U106805,2025-10-04,Referral,Sales Team,Mobile,North America,11-50,1.115,10.44,True,True,Paid,Growth,2025-10-12,59
U100956,2025-10-06,Organic Search,Founder,Desktop,Europe,11-50,1.476,12.46,True,True,Paid,Starter,2025-10-13,19
U106950,2025-10-08,Content,Ops Manager,Desktop,Europe,51-200,1.618,14.07,True,True,Paid,Growth,2025-10-14,59
U103663,2025-10-08,Referral,Ops Manager,Tablet,APAC,11-50,1.439,29.85,True,True,Paid,Starter,2025-10-08,19
U100182,2025-10-10,Referral,Ops Manager,Desktop,North America,1-10,1.25,51.49,True,True,Paid,Starter,2025-10-15,19
U102592,2025-10-10,Organic Search,Marketing Team,Desktop,Europe,11-50,0.818,9.65,True,True,Paid,Scale,2025-10-16,149
U106022,2025-10-10,Paid Search,Ops Manager,Desktop,North America,201-1000,1.478,8.1,True,True,Paid,Growth,2025-10-18,59
U108235,2025-10-10,Paid Search,Ops Manager,Mobile,North America,1-10,1.223,20.79,True,True,Paid,Starter,2025-10-12,19
U100652,2025-10-12,Referral,Sales Team,Mobile,North America,1-10,1.173,9.7,True,True,Paid,Starter,2025-10-18,19
U105734,2025-10-12,Content,Founder,Tablet,North America,1-10,1.279,41.61,True,True,Paid,Starter,2025-10-15,19
U107605,2025-10-13,Referral,Marketing Team,Mobile,APAC,201-1000,1.149,15.51,True,True,Paid,Starter,2025-10-19,19
U103732,2025-10-20,Social,Founder,Desktop,APAC,11-50,1.364,17.45,True,True,Paid,Starter,2025-10-24,19
U108053,2025-10-21,Content,Sales Team,Desktop,North America,1-10,1.31,9.72,True,True,Paid,Scale,2025-10-25,149
U105762,2025-10-23,Referral,Sales Team,Desktop,North America,1-10,1.444,26.89,True,True,Paid,Starter,2025-10-27,19
U104588,2025-10-24,Organic Search,Ops Manager,Desktop,Europe,1-10,1.434,16.01,True,True,Paid,Starter,2025-10-27,19
U108288,2025-10-26,Referral,Ops Manager,Desktop,Europe,1-10,1.579,15.81,True,True,Paid,Starter,2025-10-26,19
U103882,2025-10-26,Organic Search,Founder,Mobile,Europe,1-10,1.195,9.65,True,True,Paid,Starter,2025-11-01,19
U106434,2025-10-27,Referral,Ops Manager,Desktop,North America,1-10,1.507,3.88,True,True,Paid,Starter,2025-11-03,19
U103515,2025-10-29,Referral,Sales Team,Desktop,North America,11-50,1.367,10.16,True,True,Paid,Scale,2025-11-05,149
U100765,2025-10-29,Organic Search,Ops Manager,Mobile,North America,1-10,1.274,10.51,True,True,Paid,Growth,2025-10-29,59
U103090,2025-10-29,Referral,Founder,Desktop,Europe,1-10,1.746,7.92,True,True,Paid,Growth,2025-11-05,59
U106256,2025-10-30,Organic Search,Ops Manager,Desktop,North America,1-10,1.327,23.87,True,True,Paid,Starter,2025-11-06,19
U105328,2025-10-31,Referral,Sales Team,Desktop,Europe,1-10,1.007,9.35,True,True,Paid,Starter,2025-10-31,19
U101946,2025-11-03,Partnership,Ops Manager,Desktop,North America,11-50,1.573,11.08,True,True,Paid,Growth,2025-11-03,59
U107324,2025-11-07,Referral,Founder,Desktop,North America,1-10,1.388,45.81,True,True,Paid,Growth,2025-11-07,59
U103200,2025-11-08,Paid Search,Ops Manager,Mobile,North America,11-50,0.874,15.61,True,True,Paid,Growth,2025-11-09,59
U105455,2025-11-08,Content,Ops Manager,Desktop,North America,1-10,1.363,9.37,True,True,Paid,Growth,2025-11-14,59
U105565,2025-11-08,Organic Search,Marketing Team,Desktop,North America,1-10,0.885,21.45,True,True,Paid,Starter,2025-11-12,19
U100377,2025-11-11,Referral,Sales Team,Desktop,APAC,1-10,1.365,1.34,True,True,Paid,Starter,2025-11-11,19
U101439,2025-11-11,Referral,Ops Manager,Desktop,North America,51-200,2.15,15.85,True,True,Paid,Starter,2025-11-17,19
U106247,2025-11-12,Organic Search,Ops Manager,Desktop,North America,1-10,1.404,21.66,True,True,Paid,Growth,2025-11-13,59
U105162,2025-11-14,Referral,Ops Manager,Mobile,APAC,51-200,1.934,5.92,True,True,Paid,Starter,2025-11-14,19
U100955,2025-11-14,Referral,Ops Manager,Desktop,Europe,1-10,1.44,2.37,True,True,Paid,Starter,2025-11-20,19
U105847,2025-11-15,Content,Ops Manager,Mobile,North America,11-50,1.246,21.15,True,True,Paid,Starter,2025-11-18,19
U101414,2025-11-17,Organic Search,Marketing Team,Mobile,North America,201-1000,1.312,17.19,True,True,Paid,Starter,2025-11-20,19
U103388,2025-11-18,Paid Search,Marketing Team,Mobile,APAC,201-1000,1.132,27.75,True,True,Paid,Starter,2025-11-21,19
U107491,2025-11-20,Partnership,Ops Manager,Desktop,LATAM,1-10,1.921,5.49,True,True,Paid,Growth,2025-11-20,59
U106974,2025-11-23,Content,Founder,Mobile,APAC,201-1000,1.589,10.85,True,True,Paid,Starter,2025-12-01,19
U100388,2025-11-23,Organic Search,Ops Manager,Mobile,North America,11-50,1.721,15.6,True,True,Paid,Starter,2025-11-23,19
U104121,2025-11-23,Partnership,Marketing Team,Desktop,North America,51-200,1.072,39.25,True,True,Paid,Starter,2025-11-27,19
U103269,2025-11-23,Referral,Ops Manager,Desktop,North America,11-50,1.715,13.12,True,True,Paid,Starter,2025-11-26,19
U101951,2025-11-23,Referral,Ops Manager,Desktop,North America,11-50,1.779,27.43,True,True,Paid,Growth,2025-11-24,59
U100170,2025-11-24,Referral,Sales Team,Desktop,North America,11-50,1.304,7.39,True,True,Paid,Growth,2025-11-30,59
U103380,2025-11-25,Organic Search,Founder,Desktop,North America,1-10,1.117,8.84,True,True,Paid,Scale,2025-11-27,149
U100720,2025-11-26,Referral,Founder,Desktop,North America,1000+,1.315,18.69,True,True,Paid,Growth,2025-11-29,59
U102535,2025-11-28,Organic Search,Ops Manager,Mobile,Europe,11-50,1.541,6.4,True,True,Paid,Starter,2025-12-01,19
U101744,2025-11-28,Organic Search,Marketing Team,Mobile,North America,11-50,0.972,9.85,True,True,Paid,Starter,2025-12-05,19
U105445,2025-11-30,Paid Search,Founder,Desktop,Europe,11-50,0.854,13.85,True,True,Paid,Starter,2025-12-06,19
U101699,2025-11-30,Referral,Marketing Team,Desktop,North America,1-10,1.126,17.13,True,True,Paid,Scale,2025-12-07,149
U103072,2025-12-03,Social,Ops Manager,Mobile,Europe,1-10,0.775,39.33,True,True,Paid,Starter,2025-12-08,19
U101972,2025-12-07,Social,Ops Manager,Desktop,Europe,51-200,1.218,16.97,True,True,Paid,Starter,2025-12-08,19
U105547,2025-12-09,Organic Search,Ops Manager,Desktop,North America,11-50,1.248,2.38,True,True,Paid,Growth,2025-12-16,59
U102711,2025-12-09,Referral,Founder,Mobile,North America,1-10,1.55,14.76,True,True,Paid,Growth,2025-12-13,59
U104452,2025-12-10,Organic Search,Ops Manager,Desktop,MEA,1-10,1.147,8.44,True,True,Paid,Growth,2025-12-10,59
U102057,2025-12-14,Paid Search,Ops Manager,Desktop,Europe,1-10,1.138,3.05,True,True,Paid,Starter,2025-12-22,19
U100447,2025-12-16,Organic Search,Ops Manager,Desktop,North America,1-10,1.924,22.68,True,True,Paid,Scale,2025-12-23,149
U101702,2025-12-19,Organic Search,Ops Manager,Desktop,North America,51-200,1.7,10.96,True,True,Paid,Growth,2025-12-21,59
U107296,2025-12-19,Social,Marketing Team,Desktop,Europe,11-50,0.905,24.61,True,True,Paid,Starter,2025-12-27,19
U101706,2025-12-21,Organic Search,Ops Manager,Desktop,LATAM,1-10,1.531,3.64,True,True,Paid,Growth,2025-12-29,59
U102794,2025-12-22,Organic Search,Ops Manager,Mobile,North America,11-50,1.526,4.17,True,True,Paid,Starter,2025-12-28,19
U106200,2025-12-23,Paid Search,Ops Manager,Desktop,APAC,1-10,1.085,15.36,True,True,Paid,Growth,2025-12-23,59
U100541,2025-12-23,Organic Search,Sales Team,Tablet,North America,1-10,1.189,13.47,True,True,Paid,Starter,2025-12-26,19
U106842,2025-12-24,Content,Ops Manager,Desktop,North America,51-200,1.567,6.16,True,True,Paid,Growth,2025-12-29,59
U107662,2025-12-25,Paid Search,Founder,Desktop,North America,201-1000,1.113,9.1,True,True,Paid,Scale,2025-12-30,149
U100178,2025-12-25,Referral,Founder,Tablet,Europe,1-10,2.035,15.75,True,True,Paid,Growth,2025-12-30,59
U105095,2025-12-27,Referral,Ops Manager,Desktop,Europe,1-10,1.857,12.8,True,True,Paid,Starter,2026-01-01,19
U100668,2025-12-30,Referral,Founder,Desktop,Europe,11-50,1.953,5.86,True,True,Paid,Starter,2026-01-07,19
U107153,2025-12-31,Organic Search,Ops Manager,Desktop,North America,11-50,1.568,9.46,True,True,Paid,Scale,2026-01-05,149
